slice_type,model_id,target,count,candidate_better_abs_error_rate,anchor_fail_candidate_success_count,anchor_fail_candidate_success_rate,candidate_norm_abs_error,anchor_norm_abs_error,actual_bin,month,hour,high_generation_flag,near_zero_flag
target+actual_bin,lgbm_l1_baseline,kpx_group_3,438,0.1689497716894977,3,0.00684931506849315,0.26221394922481883,0.2178813975509972,90-100%,,,,
target+hour,catboost_quantile_0575_depth6,kpx_group_1,366,0.5027322404371585,2,0.00546448087431694,0.10468031182211417,0.1041647443335669,,,5.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_1,366,0.5027322404371585,2,0.00546448087431694,0.09198327109727807,0.09156822750019558,,,9.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_3,366,0.4972677595628415,2,0.00546448087431694,0.1066703942619433,0.1065364148325738,,,3.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_3,366,0.4918032786885246,2,0.00546448087431694,0.07515261872109368,0.07476804048022816,,,15.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_2,366,0.4890710382513661,2,0.00546448087431694,0.11520518242634883,0.11445087530170035,,,0.0,,
target+month,catboost_quantile_0575_depth6,kpx_group_1,720,0.4847222222222222,2,0.002777777777777778,0.06229643115112163,0.06194028765491995,,9.0,,,
target+month,catboost_quantile_0575_depth6,kpx_group_2,744,0.478494623655914,2,0.002688172043010753,0.07811066500927086,0.07743207667271455,,10.0,,,
target+hour,catboost_quantile_0575_depth6,kpx_group_3,366,0.47540983606557374,2,0.00546448087431694,0.07976070419814253,0.07972361726050202,,,10.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_3,366,0.47540983606557374,2,0.00546448087431694,0.1034659112034259,0.10289946206254627,,,20.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_3,366,0.4726775956284153,2,0.00546448087431694,0.08977029202370299,0.08917925773902731,,,17.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_3,366,0.4644808743169399,2,0.00546448087431694,0.10359927481709741,0.10268163201473855,,,7.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_3,366,0.46174863387978143,2,0.00546448087431694,0.11173289922316756,0.11127622330389614,,,22.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_3,366,0.45901639344262296,2,0.00546448087431694,0.07877040192622829,0.07847419204822927,,,11.0,,
target+month,catboost_quantile_0575_depth6,kpx_group_2,744,0.45698924731182794,2,0.002688172043010753,0.059830694501418175,0.059162552851189314,,8.0,,,
target+hour,catboost_quantile_0575_depth6,kpx_group_2,366,0.4562841530054645,2,0.00546448087431694,0.10822332506886863,0.10743280828215826,,,4.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_2,366,0.44808743169398907,2,0.00546448087431694,0.11421721813017356,0.11331011567969454,,,23.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_3,366,0.44808743169398907,2,0.00546448087431694,0.11623173591140673,0.1147786097659007,,,0.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_1,366,0.4453551912568306,2,0.00546448087431694,0.10732864345824537,0.10604341879915236,,,7.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_1,366,0.4426229508196721,2,0.00546448087431694,0.11453102292572871,0.11324905475639828,,,0.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_2,366,0.43989071038251365,2,0.00546448087431694,0.10865351598118084,0.10787831703335486,,,6.0,,
target+hour,catboost_quantile_060_depth6,kpx_group_1,366,0.41530054644808745,2,0.00546448087431694,0.09404419741817517,0.09032211241324473,,,18.0,,
target+month,catboost_quantile_0575_depth6,kpx_group_1,720,0.41388888888888886,2,0.002777777777777778,0.08036110834838307,0.07970780336331314,,6.0,,,
target+month,catboost_quantile_0575_depth6,kpx_group_2,720,0.4,2,0.002777777777777778,0.06615755785048513,0.0645564350927077,,9.0,,,
target+hour,catboost_quantile_060_depth6,kpx_group_2,366,0.3633879781420765,2,0.00546448087431694,0.10363054999401297,0.09807585625222164,,,19.0,,
target+actual_bin,catboost_quantile_055,kpx_group_1,392,0.336734693877551,2,0.00510204081632653,0.105960466786255,0.09340715713158332,90-100%,,,,
target+hour,catboost_quantile_0575_depth6,kpx_group_1,366,0.5109289617486339,1,0.00273224043715847,0.10039709934646049,0.09986375702848367,,,8.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_3,366,0.5081967213114754,1,0.00273224043715847,0.09226571862400094,0.09262614643712526,,,8.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_1,366,0.4890710382513661,1,0.00273224043715847,0.08735115993485605,0.08703212941192334,,,17.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_1,366,0.4644808743169399,1,0.00273224043715847,0.09108851827627952,0.09032211241324473,,,18.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_3,366,0.453551912568306,1,0.00273224043715847,0.10592996099646027,0.10515064820330204,,,1.0,,
target+month,catboost_quantile_0575_depth6,kpx_group_1,696,0.4454022988505747,1,0.0014367816091954023,0.09332521052899986,0.09135706806134142,,2.0,,,
target+hour,catboost_quantile_0575_depth6,kpx_group_2,366,0.4344262295081967,1,0.00273224043715847,0.1023489426398673,0.10104212972975589,,,8.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_2,366,0.4344262295081967,1,0.00273224043715847,0.08176477418261338,0.08052192421373824,,,14.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_1,366,0.43169398907103823,1,0.00273224043715847,0.0738362875859516,0.073016166750987,,,13.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_2,366,0.42896174863387976,1,0.00273224043715847,0.07769381449427987,0.07698560528167253,,,13.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_2,366,0.4262295081967213,1,0.00273224043715847,0.08242778087863047,0.08142612030376237,,,16.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_3,366,0.4262295081967213,1,0.00273224043715847,0.08025196958514176,0.07935124258488016,,,16.0,,
target+hour,catboost_quantile_0575_depth6,kpx_group_1,366,0.4180327868852459,1,0.00273224043715847,0.10363563106327497,0.10222264221274267,,,20.0,,
target+month,catboost_quantile_0575_depth6,kpx_group_3,720,0.4166666666666667,1,0.001388888888888889,0.0862227345109311,0.08504381750003322,,4.0,,,
target+month,catboost_quantile_0575_depth6,kpx_group_3,720,0.39861111111111114,1,0.001388888888888889,0.09309031471037371,0.09090647738317001,,11.0,,,
target+actual_bin,ngboost_normal_260_lr03,kpx_group_3,438,0.08447488584474885,1,0.00228310502283105,0.29248257544697037,0.2178813975509972,90-100%,,,,
target+actual_bin,extra_trees_wide,kpx_group_3,274,0.06204379562043796,1,0.0036496350364963502,0.2385707533909503,0.16258865703270295,80-90%,,,,
target+high_generation_flag,extra_trees_wide,kpx_group_3,712,0.04915730337078652,1,0.0014044943820224719,0.2832142402342961,0.19660301145266484,,,,True,
target+actual_bin,lgbm_l1_baseline,kpx_group_1,2078,0.7011549566891242,0,0.0,0.05727716415326336,0.06857173832038106,<1%,,,,
target+actual_bin,lgbm_l1_baseline,kpx_group_2,2051,0.6747927840078011,0,0.0,0.04035233612605935,0.04994404046615664,<1%,,,,
actual_bin,lgbm_l1_baseline,,6640,0.6617469879518072,0,0.0,0.04145710588832353,0.049977023259819224,<1%,,,,
target+near_zero_flag,lgbm_l1_baseline,kpx_group_1,3789,0.6334125098970704,0,0.0,0.05564531741595428,0.06483074682410146,,,,,True
target+actual_bin,hist_gbdt_quantile_055,kpx_group_1,2078,0.6275264677574591,0,0.0,0.06201804491952577,0.06857173832038106,<1%,,,,
target+actual_bin,catboost_quantile_055,kpx_group_2,2051,0.6270112140419307,0,0.0,0.04537071608004739,0.04994404046615664,<1%,,,,
target+near_zero_flag,lgbm_l1_baseline,kpx_group_2,3802,0.6228300894266176,0,0.0,0.049980155380639116,0.05841634729657428,,,,,True
target+actual_bin,lgbm_l1_baseline,kpx_group_3,2511,0.618478693747511,0,0.0,0.02926746100893637,0.03461574481057767,<1%,,,,
target+actual_bin,catboost_quantile_055,kpx_group_1,2078,0.6121270452358036,0,0.0,0.06515434763773785,0.06857173832038106,<1%,,,,
actual_bin,catboost_quantile_055,,6640,0.6010542168674698,0,0.0,0.04669046564015963,0.049977023259819224,<1%,,,,
target+actual_bin,ngboost_normal_260_lr03,kpx_group_1,679,0.5964653902798233,0,0.0,0.07168251571740566,0.07658571138615915,5-10%,,,,
target+near_zero_flag,catboost_quantile_055,kpx_group_1,3789,0.5827395091053048,0,0.0,0.06167526317433444,0.06483074682410146,,,,,True
target+actual_bin,lgbm_l1_baseline,kpx_group_1,1032,0.5813953488372093,0,0.0,0.043018764205844745,0.049563885131362916,1-5%,,,,
target+near_zero_flag,catboost_quantile_055,kpx_group_2,3802,0.5804839558127302,0,0.0,0.05469497195998369,0.05841634729657428,,,,,True
actual_bin,hist_gbdt_quantile_055,,6640,0.5784638554216868,0,0.0,0.045635303233877385,0.049977023259819224,<1%,,,,
target+near_zero_flag,lgbm_l1_baseline,kpx_group_3,4212,0.5743114909781576,0,0.0,0.04053347178827814,0.046211524745350153,,,,,True
target+actual_bin,lgbm_l1_baseline,kpx_group_2,1056,0.571969696969697,0,0.0,0.052643201169449226,0.059242793927236206,1-5%,,,,
target+actual_bin,catboost_quantile_055,kpx_group_3,2511,0.5706889685384309,0,0.0,0.03248849811997749,0.03461574481057767,<1%,,,,
target+near_zero_flag,hist_gbdt_quantile_055,kpx_group_1,3789,0.570599102665611,0,0.0,0.06020323930350194,0.06483074682410146,,,,,True
target+actual_bin,hist_gbdt_quantile_055,kpx_group_2,2051,0.5641150658215505,0,0.0,0.04525061891495225,0.04994404046615664,<1%,,,,
target+actual_bin,ngboost_normal_260_lr03,kpx_group_2,695,0.5611510791366906,0,0.0,0.07758186341234675,0.08216307199759236,5-10%,,,,
target+actual_bin,catboost_quantile_055,kpx_group_1,1032,0.5581395348837209,0,0.0,0.046851855174585705,0.049563885131362916,1-5%,,,,
actual_bin,ngboost_normal_260_lr03,,2055,0.5557177615571777,0,0.0,0.07342380303485041,0.07733128516694802,5-10%,,,,
actual_bin,lgbm_l1_baseline,,3108,0.5518018018018018,0,0.0,0.049157713558324496,0.05521955241384583,1-5%,,,,
target+actual_bin,hist_gbdt_quantile_055,kpx_group_3,2511,0.5495818399044206,0,0.0,0.0323918346219053,0.03461574481057767,<1%,,,,
target+actual_bin,catboost_quantile_055,kpx_group_2,1056,0.5473484848484849,0,0.0,0.05618308918473136,0.059242793927236206,1-5%,,,,
target+actual_bin,lgbm_l1_baseline,kpx_group_2,695,0.5467625899280576,0,0.0,0.0743463150038904,0.08216307199759236,5-10%,,,,
target+near_zero_flag,catboost_quantile_055,kpx_group_3,4212,0.542022792022792,0,0.0,0.044079344850890614,0.046211524745350153,,,,,True
actual_bin,catboost_quantile_055,,3108,0.538931788931789,0,0.0,0.05228961775943789,0.05521955241384583,1-5%,,,,
target+actual_bin,catboost_quantile_055,kpx_group_1,679,0.5301914580265096,0,0.0,0.07355776617991383,0.07658571138615915,5-10%,,,,
target+actual_bin,extra_trees_wide,kpx_group_1,679,0.5301914580265096,0,0.0,0.07620950972341732,0.07658571138615915,5-10%,,,,
target+actual_bin,hist_gbdt_quantile_055,kpx_group_1,1032,0.5290697674418605,0,0.0,0.04700825501096289,0.049563885131362916,1-5%,,,,
target+near_zero_flag,hist_gbdt_quantile_055,kpx_group_3,4212,0.5277777777777778,0,0.0,0.04412660674735299,0.046211524745350153,,,,,True
target+near_zero_flag,hist_gbdt_quantile_055,kpx_group_2,3802,0.5255128879537085,0,0.0,0.0556972813023343,0.05841634729657428,,,,,True
actual_bin,lgbm_l1_baseline,,2055,0.524574209245742,0,0.0,0.06984636728989171,0.07733128516694802,5-10%,,,,
target+actual_bin,lgbm_l1_baseline,kpx_group_3,681,0.5212922173274597,0,0.0,0.06525814968412028,0.07314355058524147,5-10%,,,,
actual_bin,extra_trees_wide,,2055,0.5172749391727494,0,0.0,0.07816423192257356,0.07733128516694802,5-10%,,,,
target+actual_bin,extra_trees_wide,kpx_group_2,695,0.5122302158273381,0,0.0,0.08302575742437039,0.08216307199759236,5-10%,,,,
target+actual_bin,catboost_quantile_055,kpx_group_3,1020,0.5107843137254902,0,0.0,0.053760465957925704,0.056776518685789076,1-5%,,,,
target+actual_bin,extra_trees_wide,kpx_group_3,681,0.5095447870778267,0,0.0,0.07515174462371642,0.07314355058524147,5-10%,,,,
target+actual_bin,ngboost_normal_260_lr03,kpx_group_3,681,0.5095447870778267,0,0.0,0.07091643464452005,0.07314355058524147,5-10%,,,,
target+actual_bin,lgbm_l1_baseline,kpx_group_1,679,0.5051546391752577,0,0.0,0.06984211475425289,0.07658571138615915,5-10%,,,,
actual_bin,catboost_quantile_055,,2055,0.5021897810218978,0,0.0,0.07530862881964454,0.07733128516694802,5-10%,,,,
actual_bin,hist_gbdt_quantile_055,,3108,0.5012870012870013,0,0.0,0.05367786564959563,0.05521955241384583,1-5%,,,,
target+actual_bin,lgbm_l1_baseline,kpx_group_3,1020,0.5009803921568627,0,0.0,0.0517603810234337,0.056776518685789076,1-5%,,,,
target+actual_bin,catboost_quantile_0575_depth6,kpx_group_3,2511,0.5001991238550378,0,0.0,0.034554279934415524,0.03461574481057767,<1%,,,,
target+actual_bin,ngboost_normal_260_lr03,kpx_group_3,1020,0.49901960784313726,0,0.0,0.05613793491020945,0.056776518685789076,1-5%,,,,
target+actual_bin,explainable_boosting,kpx_group_2,2051,0.49878108239882984,0,0.0,0.061586980572738675,0.04994404046615664,<1%,,,,
target+actual_bin,mlp_regressor_medium,kpx_group_3,2511,0.4982078853046595,0,0.0,0.03883850570183899,0.03461574481057767,<1%,,,,
target+actual_bin,hist_gbdt_quantile_055,kpx_group_3,681,0.4977973568281938,0,0.0,0.07094755751445932,0.07314355058524147,5-10%,,,,
target+actual_bin,hist_gbdt_quantile_055,kpx_group_3,1020,0.49411764705882355,0,0.0,0.05510792570284294,0.056776518685789076,1-5%,,,,
target+actual_bin,catboost_quantile_055,kpx_group_2,695,0.4935251798561151,0,0.0,0.07995050724115751,0.08216307199759236,5-10%,,,,
target+actual_bin,catboost_quantile_055,kpx_group_3,681,0.4831130690161527,0,0.0,0.07231704325345602,0.07314355058524147,5-10%,,,,
target+actual_bin,hist_gbdt_quantile_055,kpx_group_2,1056,0.4810606060606061,0,0.0,0.05881458622228196,0.059242793927236206,1-5%,,,,
target+actual_bin,hist_gbdt_quantile_055,kpx_group_2,695,0.479136690647482,0,0.0,0.08178969937579592,0.08216307199759236,5-10%,,,,
actual_bin,hist_gbdt_quantile_055,,2055,0.47883211678832116,0,0.0,0.07585556444788591,0.07733128516694802,5-10%,,,,
actual_bin,mlp_regressor_medium,,6640,0.47816265060240964,0,0.0,0.061215835916585734,0.049977023259819224,<1%,,,,
target+near_zero_flag,catboost_quantile_0575_depth6,kpx_group_3,4212,0.47673314339981004,0,0.0,0.046462712156205004,0.046211524745350153,,,,,True
actual_bin,catboost_quantile_0575_depth6,,6640,0.47650602409638554,0,0.0,0.050342712873557086,0.049977023259819224,<1%,,,,
target+actual_bin,extra_trees_wide,kpx_group_3,1020,0.47352941176470587,0,0.0,0.059714973105468236,0.056776518685789076,1-5%,,,,
target+actual_bin,tabm_torch,kpx_group_3,681,0.47283406754772395,0,0.0,0.07028316977496749,0.07314355058524147,5-10%,,,,
target+actual_bin,catboost_quantile_0575_depth6,kpx_group_1,2078,0.4692011549566891,0,0.0,0.06939509485296554,0.06857173832038106,<1%,,,,
target+actual_bin,mlp_regressor_medium,kpx_group_2,2051,0.4666016577279376,0,0.0,0.06194662096289278,0.04994404046615664,<1%,,,,
target+actual_bin,mlp_regressor_medium,kpx_group_1,2078,0.4653512993262753,0,0.0,0.08753471755241503,0.06857173832038106,<1%,,,,
target+near_zero_flag,catboost_quantile_0575_depth6,kpx_group_1,3789,0.462918975983109,0,0.0,0.06546507192971573,0.06483074682410146,,,,,True
target+actual_bin,catboost_quantile_0575_depth6,kpx_group_1,679,0.46244477172312226,0,0.0,0.07698023250216847,0.07658571138615915,5-10%,,,,
target+actual_bin,explainable_boosting,kpx_group_3,2511,0.4607726005575468,0,0.0,0.050182614828238686,0.03461574481057767,<1%,,,,
target+actual_bin,hist_gbdt_quantile_055,kpx_group_1,679,0.45949926362297494,0,0.0,0.0747040606876003,0.07658571138615915,5-10%,,,,
target+near_zero_flag,mlp_regressor_medium,kpx_group_3,4212,0.4591642924976258,0,0.0,0.051615248553260176,0.046211524745350153,,,,,True
actual_bin,catboost_quantile_0575_depth6,,2055,0.4559610705596107,0,0.0,0.07803411552969311,0.07733128516694802,5-10%,,,,
target+actual_bin,catboost_quantile_0575_depth6,kpx_group_2,2051,0.45490004875670403,0,0.0,0.05036899534892213,0.04994404046615664,<1%,,,,
target+actual_bin,catboost_quantile_0575_depth6,kpx_group_2,695,0.45323741007194246,0,0.0,0.08289930605012022,0.08216307199759236,5-10%,,,,
target+actual_bin,catboost_quantile_0575_depth6,kpx_group_3,681,0.4522760646108664,0,0.0,0.07411969433144407,0.07314355058524147,5-10%,,,,
target+actual_bin,catboost_quantile_0575_depth6,kpx_group_1,1032,0.45058139534883723,0,0.0,0.04997536101575401,0.049563885131362916,1-5%,,,,
actual_bin,explainable_boosting,,6640,0.4475903614457831,0,0.0,0.06574051997600087,0.049977023259819224,<1%,,,,
target+near_zero_flag,catboost_quantile_0575_depth6,kpx_group_2,3802,0.4471330878485008,0,0.0,0.058972879448528186,0.05841634729657428,,,,,True
actual_bin,catboost_quantile_0575_depth6,,3108,0.4379021879021879,0,0.0,0.05576810421911009,0.05521955241384583,1-5%,,,,
target+actual_bin,catboost_quantile_0575_depth6,kpx_group_3,1020,0.43529411764705883,0,0.0,0.05731336749696538,0.056776518685789076,1-5%,,,,
target+actual_bin,catboost_quantile_0575_depth6,kpx_group_2,1056,0.42803030303030304,0,0.0,0.05993661031991604,0.059242793927236206,1-5%,,,,
actual_bin,ngboost_normal_260_lr03,,3108,0.4272844272844273,0,0.0,0.05917661392483142,0.05521955241384583,1-5%,,,,
target+hour,catboost_quantile_0575_depth6,kpx_group_1,366,0.4262295081967213,0,0.0,0.10588522300186745,0.10478483814459667,,,6.0,,
target+actual_bin,catboost_quantile_060_depth6,kpx_group_3,1020,0.4235294117647059,0,0.0,0.060509088451579325,0.056776518685789076,1-5%,,,,
actual_bin,extra_trees_wide,,3108,0.4198841698841699,0,0.0,0.06046406070378594,0.05521955241384583,1-5%,,,,
target+near_zero_flag,mlp_regressor_medium,kpx_group_2,3802,0.4147816938453446,0,0.0,0.0733274866411531,0.05841634729657428,,,,,True
target+near_zero_flag,explainable_boosting,kpx_group_2,3802,0.41004734350341926,0,0.0,0.07362666115230239,0.05841634729657428,,,,,True
target+hour,catboost_quantile_0575_depth6,kpx_group_1,366,0.4098360655737705,0,0.0,0.10533027009659127,0.10421893744377876,,,1.0,,
target+actual_bin,mlp_regressor_medium,kpx_group_3,681,0.40969162995594716,0,0.0,0.08165326930759953,0.07314355058524147,5-10%,,,,
target+actual_bin,extra_trees_wide,kpx_group_1,1032,0.40891472868217055,0,0.0,0.05552440816543657,0.049563885131362916,1-5%,,,,
target+actual_bin,catboost_quantile_060_depth6,kpx_group_1,679,0.40795287187039764,0,0.0,0.08114964428399699,0.07658571138615915,5-10%,,,,
