experiment,month,lead_hour,rows,baseline_abs_error,candidate_abs_error,delta_abs_error,impact_delta,fail_to_pass8,pass_to_fail8,net_pass8,seed
all_forecast_time_features,7,16.0,73,0.12294816416774242,0.12012108961278159,-0.0028270745549608097,-0.2063764425121391,5,6,-1,42
all_forecast_time_features,7,17.0,68,0.13174616068342102,0.1241547403745631,-0.007591420308857899,-0.5162165810023371,6,3,3,42
all_forecast_time_features,7,18.0,69,0.15469369936195687,0.1524526205726457,-0.0022410787893111586,-0.15463443646246994,2,5,-3,42
all_forecast_time_features,7,19.0,69,0.1570620559247207,0.15525322147168638,-0.0018088344530343182,-0.12480957725936796,6,3,3,42
all_forecast_time_features,7,20.0,65,0.12581152361675246,0.12498399909357444,-0.0008275245231780218,-0.05378909400657142,4,2,2,42
all_forecast_time_features,7,21.0,67,0.1288520442498912,0.13235212460444098,0.0035000803545497928,0.23450538375483612,2,3,-1,42
all_forecast_time_features,7,22.0,60,0.14275449691618547,0.14070466819240612,-0.0020498287237793273,-0.12298972342675965,5,5,0,42
all_forecast_time_features,7,23.0,58,0.13277993075182062,0.13520589173363812,0.002425960981817483,0.140705736945414,2,2,0,42
all_forecast_time_features,7,24.0,58,0.11009809011268996,0.11989404232704814,0.009795952214358184,0.5681652284327747,1,6,-5,42
all_forecast_time_features,7,25.0,59,0.09295230234771029,0.09488348039079451,0.0019311780430842295,0.11393950454196954,2,5,-3,42
all_forecast_time_features,7,26.0,57,0.10750091624245768,0.11101630693263098,0.0035153906901732976,0.20037726933987796,5,3,2,42
all_forecast_time_features,7,27.0,57,0.1292912318589161,0.1318839537898322,0.0025927219309160826,0.1477851500622167,3,5,-2,42
all_forecast_time_features,7,28.0,63,0.14513741978762168,0.15068168724170158,0.005544267454079888,0.34928884960703294,5,5,0,42
all_forecast_time_features,7,29.0,63,0.12782662293885289,0.13848747603455372,0.010660853095700829,0.6716337450291522,1,8,-7,42
all_forecast_time_features,7,30.0,63,0.15239878251637637,0.16011389417596827,0.007715111659591934,0.48605203455429186,3,8,-5,42
all_forecast_time_features,7,31.0,66,0.18013146095567534,0.17629137267576117,-0.0038400882799141593,-0.2534458264743345,4,3,1,42
all_forecast_time_features,7,32.0,66,0.19226636513663256,0.18890403164330577,-0.0033623334933267895,-0.2219140105595681,3,4,-1,42
all_forecast_time_features,7,33.0,65,0.17632932765971115,0.1748903559735434,-0.0014389716861677347,-0.09353315960090275,5,5,0,42
all_forecast_time_features,7,34.0,72,0.13692020371951957,0.14675344436582982,0.009833240646310231,0.7079933265343367,3,6,-3,42
all_forecast_time_features,7,35.0,68,0.11148547344906867,0.1137811946839353,0.0022957212348666198,0.15610904397093014,4,6,-2,42
all_forecast_time_features,8,12.0,31,0.12005441101310385,0.12511487799547957,0.005060466982375704,0.15687447645364683,2,3,-1,42
all_forecast_time_features,8,13.0,35,0.15169365552245914,0.13801409214547417,-0.013679563376984985,-0.4787847181944745,6,1,5,42
all_forecast_time_features,8,14.0,36,0.12700005887457086,0.11591423739918943,-0.011085821475381421,-0.39908957311373117,4,4,0,42
all_forecast_time_features,8,15.0,41,0.11197158631976903,0.10268618619304398,-0.009285400126725041,-0.3807014051957267,4,4,0,42
all_forecast_time_features,8,16.0,38,0.11510098727791485,0.10349617620966195,-0.011604811068252898,-0.4409828205936101,4,2,2,42
all_forecast_time_features,8,17.0,40,0.10048577256402354,0.08922130211151641,-0.011264470452507117,-0.4505788181002847,4,0,4,42
all_forecast_time_features,8,18.0,37,0.11410561624077639,0.10861821987438695,-0.0054873963663894494,-0.20303366555640964,3,2,1,42
all_forecast_time_features,8,19.0,36,0.14930516025220994,0.1415616781431127,-0.007743482109097243,-0.27876535592750074,6,4,2,42
all_forecast_time_features,8,20.0,33,0.12410074145542864,0.12717784434736512,0.003077102891936488,0.1015443954339041,3,4,-1,42
all_forecast_time_features,8,21.0,27,0.15815612310708213,0.1665698511131177,0.008413728006035584,0.22717065616296078,0,0,0,42
all_forecast_time_features,8,22.0,21,0.1443970926715847,0.13796327231905142,-0.006433820352533297,-0.13511022740319922,1,1,0,42
all_forecast_time_features,8,23.0,21,0.12613909989815913,0.12358770116676043,-0.002551398731398693,-0.05357937335937256,2,0,2,42
all_forecast_time_features,8,24.0,21,0.17545122216805847,0.16587035156858077,-0.009580870599477685,-0.20119828258903136,2,0,2,42
all_forecast_time_features,8,25.0,19,0.1224085064649716,0.11598409609715664,-0.006424410367814949,-0.12206379698848403,0,0,0,42
all_forecast_time_features,8,26.0,20,0.07565402761195049,0.08622974424227495,0.010575716630324455,0.2115143326064891,2,3,-1,42
all_forecast_time_features,8,27.0,17,0.09857790926299052,0.11232534158613637,0.013747432323145849,0.23370634949347943,0,1,-1,42
all_forecast_time_features,8,28.0,17,0.14434333933362833,0.1339985351334681,-0.010344804200160254,-0.17586167140272432,1,1,0,42
all_forecast_time_features,8,29.0,27,0.10882592845681519,0.11880731514316495,0.009981386686349765,0.26949744053144364,2,3,-1,42
all_forecast_time_features,8,30.0,22,0.14218657192916648,0.1584330263091849,0.016246454380018437,0.3574219963604056,0,2,-2,42
all_forecast_time_features,8,31.0,23,0.13998516201895686,0.13597975884415822,-0.004005403174798644,-0.09212427302036881,1,1,0,42
all_forecast_time_features,8,32.0,28,0.169990951485914,0.16995050124177985,-4.0450244134159476e-05,-0.0011326068357564653,3,1,2,42
all_forecast_time_features,8,33.0,32,0.17218222992171298,0.17169180416947025,-0.0004904257522427115,-0.01569362407176677,1,1,0,42
all_forecast_time_features,8,34.0,33,0.16253400698677198,0.1650527800574628,0.002518773070690794,0.0831195113327962,1,2,-1,42
all_forecast_time_features,8,35.0,34,0.14501473336796974,0.1428207778083178,-0.002193955559651936,-0.07459448902816582,0,0,0,42
all_forecast_time_features,9,12.0,47,0.09613442570348534,0.0938618600021205,-0.002272565701364833,-0.10681058796414715,7,3,4,42
all_forecast_time_features,9,13.0,43,0.09864563692392779,0.09672583521799627,-0.0019198017059315138,-0.0825514733550551,3,2,1,42
all_forecast_time_features,9,14.0,47,0.09943484146882273,0.10853387118546266,0.009099029716639938,0.42765439668207705,2,4,-2,42
all_forecast_time_features,9,15.0,46,0.09993284296191485,0.10984085862556409,0.009908015663649242,0.45576872052786516,2,1,1,42
all_forecast_time_features,9,16.0,46,0.09768857820475403,0.11637742575498444,0.018688847550230397,0.8596869873105983,2,6,-4,42
all_forecast_time_features,9,17.0,38,0.09505138486013949,0.09817684072193687,0.0031254558617973723,0.11876732274830015,6,3,3,42
all_forecast_time_features,9,18.0,38,0.1335020915016187,0.13632068842009518,0.0028185969184764694,0.10710668290210583,2,2,0,42
all_forecast_time_features,9,19.0,36,0.125751896598056,0.1337625801416995,0.008010683543643522,0.2883846075711668,1,7,-6,42
all_forecast_time_features,9,20.0,37,0.0954646866047825,0.11509187595149144,0.01962718934670894,0.7262060058282308,4,5,-1,42
all_forecast_time_features,9,21.0,34,0.11332596716644004,0.1274435543581797,0.014117587191739656,0.47999796451914833,2,3,-1,42
all_forecast_time_features,9,22.0,32,0.10690891496839684,0.12122973149175198,0.01432081652335514,0.4582661287473645,1,3,-2,42
all_forecast_time_features,9,23.0,31,0.08926986793527936,0.10082316743261953,0.011553299497340177,0.3581522844175455,0,6,-6,42
all_forecast_time_features,9,24.0,30,0.11312855387730435,0.11652486256423379,0.0033963086869294367,0.1018892606078831,3,4,-1,42
all_forecast_time_features,9,25.0,24,0.1075932840624641,0.11791211614741494,0.01031883208495084,0.24765197003882014,1,1,0,42
all_forecast_time_features,9,26.0,24,0.09719802931757644,0.08335218927627776,-0.013845840041298694,-0.33230016099116866,2,1,1,42
all_forecast_time_features,9,27.0,19,0.12205082810253873,0.09282804776743701,-0.029222780335101728,-0.5552328263669328,4,2,2,42
all_forecast_time_features,9,28.0,19,0.09670511104196673,0.08441647719757288,-0.012288633844393847,-0.23348404304348308,3,1,2,42
all_forecast_time_features,9,29.0,25,0.1356263929828712,0.1199769796304478,-0.01564941335242341,-0.39123533381058523,2,0,2,42
all_forecast_time_features,9,30.0,30,0.10271293552160905,0.10797531405324759,0.0052623785316385265,0.1578713559491558,1,5,-4,42
all_forecast_time_features,9,31.0,34,0.11213830571110522,0.11129090003602958,-0.0008474056750756321,-0.02881179295257149,4,2,2,42
all_forecast_time_features,9,32.0,35,0.10867426791317447,0.12291045871411084,0.014236190800936353,0.49826667803277236,0,5,-5,42
all_forecast_time_features,9,33.0,40,0.12923484782153455,0.1503026725662635,0.021067824744728944,0.8427129897891578,2,5,-3,42
all_forecast_time_features,9,34.0,42,0.13013681869931742,0.134877537654613,0.004740718955295588,0.1991101961224147,3,6,-3,42
all_forecast_time_features,9,35.0,40,0.12757878359755614,0.13543560977996613,0.007856826182409987,0.3142730472963995,2,6,-4,42
all_forecast_time_features,10,12.0,44,0.11666377797575113,0.1171257594262832,0.000461981450532056,0.020327183823410463,2,2,0,42
all_forecast_time_features,10,13.0,43,0.12131929879326261,0.1290507587159973,0.007731459922734717,0.3324527766775928,4,3,1,42
all_forecast_time_features,10,14.0,38,0.13495070236548637,0.1459441204014837,0.010993418035997295,0.4177498853678972,3,4,-1,42
all_forecast_time_features,10,15.0,41,0.12550718584756626,0.13338333196751728,0.007876146119951017,0.3229219909179917,4,4,0,42
all_forecast_time_features,10,16.0,42,0.14615291352987758,0.14734979274670584,0.0011968792168282466,0.05026892710678636,4,2,2,42
all_forecast_time_features,10,17.0,46,0.14914396847249914,0.15251515224703055,0.003371183774531382,0.15507445362844358,5,2,3,42
all_forecast_time_features,10,18.0,47,0.14904426337931515,0.15814210635963868,0.009097842980323548,0.42759862007520677,3,3,0,42
all_forecast_time_features,10,19.0,47,0.13767945297485815,0.15307258932312134,0.01539313634826318,0.7234774083683695,2,3,-1,42
all_forecast_time_features,10,20.0,42,0.11104646297915398,0.12154493039796616,0.010498467418812179,0.4409356315901115,5,7,-2,42
all_forecast_time_features,10,21.0,31,0.14194082796052387,0.15136302579635064,0.009422197835826778,0.2920881329106301,0,2,-2,42
all_forecast_time_features,10,22.0,25,0.13019577693373366,0.1394849148578519,0.009289137924118228,0.2322284481029557,1,3,-2,42
all_forecast_time_features,10,23.0,24,0.1296771545951966,0.12067372303710346,-0.009003431558093128,-0.2160823573942351,0,1,-1,42
all_forecast_time_features,10,24.0,30,0.11744819452976793,0.1179433207790994,0.00049512624933147,0.014853787479944099,1,2,-1,42
all_forecast_time_features,10,25.0,29,0.13170858882356246,0.1396744696219728,0.007965880798410352,0.2310105431539002,4,3,1,42
all_forecast_time_features,10,26.0,30,0.09658001909326006,0.10641393652969942,0.009833917436439372,0.29501752309318113,4,6,-2,42
all_forecast_time_features,10,27.0,27,0.10798673927802446,0.11452448940240327,0.006537750124378825,0.17651925335822827,3,3,0,42
all_forecast_time_features,10,28.0,26,0.09889914048112287,0.13272435940038968,0.03382521891926678,0.8794556919009362,1,3,-2,42
all_forecast_time_features,10,29.0,26,0.1436154746528795,0.1610112185452905,0.017395743892410997,0.45228934120268593,1,1,0,42
all_forecast_time_features,10,30.0,33,0.13521762069388207,0.14471113347142098,0.009493512777538878,0.313285921658783,2,4,-2,42
all_forecast_time_features,10,31.0,37,0.09431658698056265,0.09138815135001743,-0.0029284356305452077,-0.10835211833017268,1,4,-3,42
all_forecast_time_features,10,32.0,46,0.08886493391808437,0.09148458761059056,0.0026196536925061817,0.12050406985528436,3,3,0,42
all_forecast_time_features,10,33.0,48,0.12605565763300008,0.13488400263887004,0.00882834500586996,0.4237605602817581,2,3,-1,42
all_forecast_time_features,10,34.0,46,0.14103122925825315,0.1404759372730218,-0.0005552919852313663,-0.02554343132064285,2,2,0,42
all_forecast_time_features,10,35.0,47,0.12650638623882926,0.1231535296859183,-0.0033528565529109544,-0.15758425798681486,3,2,1,42
all_forecast_time_features,11,12.0,48,0.1149392454863466,0.11358689751678186,-0.0013523479695647315,-0.06491270253910711,6,6,0,42
all_forecast_time_features,11,13.0,45,0.14391208826802415,0.13749798058990884,-0.0064141076781153005,-0.28863484551518853,2,1,1,42
all_forecast_time_features,11,14.0,47,0.13846225647452404,0.13660955176762277,-0.0018527047069012835,-0.08707712122436033,3,4,-1,42
all_forecast_time_features,11,15.0,52,0.15150297605900795,0.14846872483056742,-0.0030342512284405386,-0.157781063878908,6,4,2,42
all_forecast_time_features,11,16.0,45,0.12614471553119994,0.1326480152440474,0.0065032997128474605,0.29264848707813573,5,3,2,42
all_forecast_time_features,11,17.0,44,0.13542127529575365,0.1381276218006393,0.002706346504885677,0.11907924621496979,2,4,-2,42
all_forecast_time_features,11,18.0,40,0.17197243391438266,0.17004205878090814,-0.0019303751334745153,-0.07721500533898061,0,3,-3,42
all_forecast_time_features,11,19.0,40,0.1382996544263332,0.14157022519743073,0.00327057077109751,0.1308228308439004,1,3,-2,42
all_forecast_time_features,11,20.0,37,0.11645493554064933,0.11868981391616454,0.002234878375515216,0.08269049989406299,2,3,-1,42
all_forecast_time_features,11,21.0,33,0.1341938285852538,0.12540994918589377,-0.008783879399360027,-0.2898680201788809,4,3,1,42
all_forecast_time_features,11,22.0,32,0.11543078030889857,0.11651157569675157,0.0010807953878529922,0.03458545241129575,2,2,0,42
all_forecast_time_features,11,23.0,29,0.11202803787887106,0.11640451812173445,0.0043764802428634,0.1269179270430386,2,5,-3,42
all_forecast_time_features,11,24.0,31,0.10847827901312396,0.09870962689937865,-0.009768652113745302,-0.3028282155261044,3,2,1,42
all_forecast_time_features,11,25.0,32,0.10662980528639562,0.1105462057941144,0.003916400507718765,0.12532481624700048,3,4,-1,42
all_forecast_time_features,11,26.0,33,0.11386080547855008,0.09964351510588211,-0.014217290372667965,-0.4691705822980428,6,2,4,42
all_forecast_time_features,11,27.0,34,0.09517958818722945,0.09221631764098627,-0.002963270546243171,-0.10075119857226782,3,3,0,42
all_forecast_time_features,11,28.0,34,0.11603794012868163,0.11400630473660246,-0.0020316353920791746,-0.06907560333069193,3,3,0,42
all_forecast_time_features,11,29.0,39,0.1224186447311764,0.11461970305363867,-0.007798941677537742,-0.30415872542397193,4,4,0,42
all_forecast_time_features,11,30.0,41,0.1274629745056708,0.1221021879573988,-0.0053607865482719775,-0.21979224847915108,5,3,2,42
all_forecast_time_features,11,31.0,41,0.1339262595473,0.1296148994431633,-0.004311360104136735,-0.17676576426960613,5,4,1,42
all_forecast_time_features,11,32.0,45,0.13957247666427006,0.1410004669203537,0.001427990256083648,0.06425956152376416,3,2,1,42
all_forecast_time_features,11,33.0,46,0.1575941355428402,0.1660062685360005,0.008412132993160308,0.3869581176853742,5,2,3,42
all_forecast_time_features,11,34.0,50,0.16204197729743247,0.1688882389207965,0.0068462616233640325,0.34231308116820164,6,2,4,42
all_forecast_time_features,11,35.0,45,0.15471102417958288,0.16424142873815248,0.009530404558569584,0.4288682051356313,1,3,-2,42
all_forecast_time_features,12,12.0,90,0.12978615100290353,0.12510610106199385,-0.00468004994090969,-0.4212044946818721,11,5,6,42
all_forecast_time_features,12,13.0,90,0.11424761079217567,0.11753538088532302,0.00328777009314733,0.2958993083832597,5,6,-1,42
all_forecast_time_features,12,14.0,90,0.12159173369007835,0.12024550944464121,-0.0013462242454371485,-0.12116018208934337,12,3,9,42
all_forecast_time_features,12,15.0,89,0.11612726994332156,0.11663237261946235,0.0005051026761407824,0.04495413817652963,7,10,-3,42
all_forecast_time_features,12,16.0,89,0.12532638122068018,0.12734933274387203,0.0020229515231918664,0.1800426855640761,5,8,-3,42
all_forecast_time_features,12,17.0,92,0.10825057753899862,0.10831249761204843,6.192007304980537e-05,0.005696646720582094,8,9,-1,42
all_forecast_time_features,12,18.0,89,0.1158134074373977,0.10781757930382037,-0.007995828133577309,-0.7116287038883805,5,6,-1,42
all_forecast_time_features,12,19.0,89,0.11030838841885378,0.10793143173318497,-0.0023769566856688277,-0.21154914502452565,9,3,6,42
all_forecast_time_features,12,20.0,84,0.11820892239291583,0.11845194240846135,0.0002430200155455249,0.02041368130582409,9,9,0,42
all_forecast_time_features,12,21.0,84,0.12895241304210672,0.1274559724550327,-0.0014964405870740135,-0.12570100931421713,4,6,-2,42
all_forecast_time_features,12,22.0,84,0.11087470522053078,0.110551419670801,-0.0003232855497297762,-0.0271559861773012,7,5,2,42
all_forecast_time_features,12,23.0,80,0.10580331615408248,0.1045154639433659,-0.001287852210716573,-0.10302817685732583,3,7,-4,42
all_forecast_time_features,12,24.0,72,0.11992066299325516,0.12427791516320598,0.004357252169950819,0.31372215623645894,7,8,-1,42
all_forecast_time_features,12,25.0,77,0.12174461760515266,0.12714279888131005,0.00539818127615739,0.415659958264119,7,3,4,42
all_forecast_time_features,12,26.0,80,0.12885130294238806,0.130602561481919,0.0017512585395309782,0.14010068316247826,4,6,-2,42
all_forecast_time_features,12,27.0,80,0.13130390730003297,0.13310156171221948,0.0017976544121864936,0.14381235297491948,4,9,-5,42
all_forecast_time_features,12,28.0,79,0.1311067405777372,0.12955412771042235,-0.0015526128673148394,-0.1226564165178723,6,2,4,42
all_forecast_time_features,12,29.0,83,0.09994431250221865,0.09979786491839665,-0.0001464475838219891,-0.012155149457225095,5,5,0,42
