ensemble_id,model_id,members,weights,best_alpha,alpha_score,alpha_1_nmae,alpha_ficr,avg_nmae,worst_month_score,high_generation_score,delta_vs_baseline
w3_xgboost_l1_catboost_mae_lgbm_l2_0.1_0.7_0.2,w3_xgboost_l1_catboost_mae_lgbm_l2_0.1_0.7_0.2,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.1, ""catboost_mae"": 0.7, ""lgbm_l2"": 0.2}",1.03,0.6175077146305816,0.8706822682401049,0.36433316102105834,0.1293177317598951,,,-0.003218260269418405
w3_xgboost_l1_catboost_mae_lgbm_l2_0.1_0.8_0.1,w3_xgboost_l1_catboost_mae_lgbm_l2_0.1_0.8_0.1,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.1, ""catboost_mae"": 0.8, ""lgbm_l2"": 0.1}",1.03,0.6160078288386517,0.8700995966471273,0.361916061030176,0.12990040335287265,,,-0.0047181460613483495
w3_xgboost_l1_catboost_mae_lgbm_l2_0.1_0.9_0.0,w3_xgboost_l1_catboost_mae_lgbm_l2_0.1_0.9_0.0,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.1, ""catboost_mae"": 0.9, ""lgbm_l2"": 0.0}",1.03,0.6153595558823461,0.8693148351973203,0.361404276567372,0.13068516480267964,,,-0.0053664190176538895
w3_xgboost_l1_catboost_mae_lgbm_l2_0.2_0.0_0.8,w3_xgboost_l1_catboost_mae_lgbm_l2_0.2_0.0_0.8,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.2, ""catboost_mae"": 0.0, ""lgbm_l2"": 0.8}",1.03,0.6132999113038831,0.8700371078580714,0.35656271474969464,0.1299628921419286,,,-0.007426063596116972
w3_xgboost_l1_catboost_mae_lgbm_l2_0.2_0.1_0.7,w3_xgboost_l1_catboost_mae_lgbm_l2_0.2_0.1_0.7,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.2, ""catboost_mae"": 0.1, ""lgbm_l2"": 0.7}",1.03,0.6152489801593763,0.870683830418561,0.35981412990019174,0.12931616958143902,,,-0.005476994740623686
w3_xgboost_l1_catboost_mae_lgbm_l2_0.2_0.2_0.6,w3_xgboost_l1_catboost_mae_lgbm_l2_0.2_0.2_0.6,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.2, ""catboost_mae"": 0.2, ""lgbm_l2"": 0.6}",1.03,0.6167078292629936,0.8711371855758138,0.3622784729501734,0.12886281442418626,,,-0.004018145637006421
w3_xgboost_l1_catboost_mae_lgbm_l2_0.2_0.3_0.5,w3_xgboost_l1_catboost_mae_lgbm_l2_0.2_0.3_0.5,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.2, ""catboost_mae"": 0.3, ""lgbm_l2"": 0.5}",1.03,0.6175459213616006,0.8714084659078497,0.36368337681535157,0.1285915340921503,,,-0.003180053538399452
w3_xgboost_l1_catboost_mae_lgbm_l2_0.2_0.4_0.4,w3_xgboost_l1_catboost_mae_lgbm_l2_0.2_0.4_0.4,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.2, ""catboost_mae"": 0.4, ""lgbm_l2"": 0.4}",1.03,0.6192119571721109,0.8714937207188644,0.3669301936253572,0.12850627928113553,,,-0.001514017727889172
w3_xgboost_l1_catboost_mae_lgbm_l2_0.2_0.5_0.3,w3_xgboost_l1_catboost_mae_lgbm_l2_0.2_0.5_0.3,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.2, ""catboost_mae"": 0.5, ""lgbm_l2"": 0.3}",1.03,0.6190856964285615,0.8713965203343356,0.36677487252278734,0.1286034796656644,,,-0.0016402784714385499
w3_xgboost_l1_catboost_mae_lgbm_l2_0.2_0.6_0.2,w3_xgboost_l1_catboost_mae_lgbm_l2_0.2_0.6_0.2,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.2, ""catboost_mae"": 0.6, ""lgbm_l2"": 0.2}",1.03,0.6188011290519231,0.8711052174924638,0.3664970406113824,0.12889478250753617,,,-0.0019248458480769504
w3_xgboost_l1_catboost_mae_lgbm_l2_0.2_0.7_0.1,w3_xgboost_l1_catboost_mae_lgbm_l2_0.2_0.7_0.1,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.2, ""catboost_mae"": 0.7, ""lgbm_l2"": 0.1}",1.03,0.6175590860505387,0.8706158408539532,0.3645023312471243,0.12938415914604684,,,-0.003166888849461369
w3_xgboost_l1_catboost_mae_lgbm_l2_0.2_0.8_0.0,w3_xgboost_l1_catboost_mae_lgbm_l2_0.2_0.8_0.0,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.2, ""catboost_mae"": 0.8, ""lgbm_l2"": 0.0}",1.03,0.61619213225931,0.869934585810366,0.36244967870825406,0.13006541418963405,,,-0.004533842640690011
w3_xgboost_l1_catboost_mae_lgbm_l2_0.3_0.0_0.7,w3_xgboost_l1_catboost_mae_lgbm_l2_0.3_0.0_0.7,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.3, ""catboost_mae"": 0.0, ""lgbm_l2"": 0.7}",1.03,0.6147148749772715,0.870539324830525,0.35889042512401814,0.12946067516947504,,,-0.0060110999227285244
w3_xgboost_l1_catboost_mae_lgbm_l2_0.3_0.1_0.6,w3_xgboost_l1_catboost_mae_lgbm_l2_0.3_0.1_0.6,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.3, ""catboost_mae"": 0.1, ""lgbm_l2"": 0.6}",1.03,0.6161321809554211,0.8710921769664127,0.36117218494442943,0.1289078230335873,,,-0.004593793944578928
w3_xgboost_l1_catboost_mae_lgbm_l2_0.3_0.2_0.5,w3_xgboost_l1_catboost_mae_lgbm_l2_0.3_0.2_0.5,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.3, ""catboost_mae"": 0.2, ""lgbm_l2"": 0.5}",1.03,0.6175825278209518,0.8714411299737514,0.36372392566815215,0.12855887002624855,,,-0.003143447079048234
w3_xgboost_l1_catboost_mae_lgbm_l2_0.3_0.3_0.4,w3_xgboost_l1_catboost_mae_lgbm_l2_0.3_0.3_0.4,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.3, ""catboost_mae"": 0.3, ""lgbm_l2"": 0.4}",1.03,0.6186834105917137,0.8716061533015838,0.36576066788184375,0.12839384669841625,,,-0.00204256430828631
w3_xgboost_l1_catboost_mae_lgbm_l2_0.3_0.4_0.3,w3_xgboost_l1_catboost_mae_lgbm_l2_0.3_0.4_0.3,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.3, ""catboost_mae"": 0.4, ""lgbm_l2"": 0.3}",1.03,0.6195342371829349,0.8715871923090799,0.3674812820567899,0.12841280769092014,,,-0.0011917377170651555
w3_xgboost_l1_catboost_mae_lgbm_l2_0.3_0.5_0.2,w3_xgboost_l1_catboost_mae_lgbm_l2_0.3_0.5_0.2,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.3, ""catboost_mae"": 0.5, ""lgbm_l2"": 0.2}",1.03,0.6193273465688836,0.8713841250487455,0.3672705680890216,0.12861587495125446,,,-0.0013986283311164804
w3_xgboost_l1_catboost_mae_lgbm_l2_0.3_0.6_0.1,w3_xgboost_l1_catboost_mae_lgbm_l2_0.3_0.6_0.1,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.3, ""catboost_mae"": 0.6, ""lgbm_l2"": 0.1}",1.03,0.6186205298501428,0.8710002187571458,0.36624084094313974,0.1289997812428542,,,-0.002105445049857213
w3_xgboost_l1_catboost_mae_lgbm_l2_0.3_0.7_0.0,w3_xgboost_l1_catboost_mae_lgbm_l2_0.3_0.7_0.0,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.3, ""catboost_mae"": 0.7, ""lgbm_l2"": 0.0}",1.03,0.6174330448876146,0.8704209999961143,0.364445089779115,0.12957900000388567,,,-0.0032929300123853977
w3_xgboost_l1_catboost_mae_lgbm_l2_0.4_0.0_0.6,w3_xgboost_l1_catboost_mae_lgbm_l2_0.4_0.0_0.6,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.4, ""catboost_mae"": 0.0, ""lgbm_l2"": 0.6}",1.03,0.61562253086342,0.8709069498300408,0.36033811189679926,0.12909305016995917,,,-0.005103444036580029
w3_xgboost_l1_catboost_mae_lgbm_l2_0.4_0.1_0.5,w3_xgboost_l1_catboost_mae_lgbm_l2_0.4_0.1_0.5,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.4, ""catboost_mae"": 0.1, ""lgbm_l2"": 0.5}",1.03,0.6166869861721932,0.8713580393249352,0.3620159330194513,0.12864196067506486,,,-0.004038988727806836
w3_xgboost_l1_catboost_mae_lgbm_l2_0.4_0.2_0.4,w3_xgboost_l1_catboost_mae_lgbm_l2_0.4_0.2_0.4,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.4, ""catboost_mae"": 0.2, ""lgbm_l2"": 0.4}",1.03,0.6185784987559485,0.8716034985448231,0.36555349896707384,0.12839650145517686,,,-0.00214747614405153
w3_xgboost_l1_catboost_mae_lgbm_l2_0.4_0.3_0.3,w3_xgboost_l1_catboost_mae_lgbm_l2_0.4_0.3_0.3,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.4, ""catboost_mae"": 0.3, ""lgbm_l2"": 0.3}",1.0275,0.6189763267480557,0.8716033885520393,0.3663492649440721,0.12839661144796063,,,-0.0017496481519443385
w3_xgboost_l1_catboost_mae_lgbm_l2_0.4_0.4_0.2,w3_xgboost_l1_catboost_mae_lgbm_l2_0.4_0.4_0.2,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.4, ""catboost_mae"": 0.4, ""lgbm_l2"": 0.2}",1.03,0.6192045011161917,0.8715418162047298,0.3668671860276537,0.12845818379527021,,,-0.0015214737838082915
w3_xgboost_l1_catboost_mae_lgbm_l2_0.4_0.5_0.1,w3_xgboost_l1_catboost_mae_lgbm_l2_0.4_0.5_0.1,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.4, ""catboost_mae"": 0.5, ""lgbm_l2"": 0.1}",1.03,0.6187964935652761,0.8712508937932691,0.366342093337283,0.12874910620673086,,,-0.001929481334723926
w3_xgboost_l1_catboost_mae_lgbm_l2_0.4_0.6_0.0,w3_xgboost_l1_catboost_mae_lgbm_l2_0.4_0.6_0.0,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.4, ""catboost_mae"": 0.6, ""lgbm_l2"": 0.0}",1.03,0.6180862534567706,0.8707738626905405,0.36539864422300083,0.12922613730945953,,,-0.002639721443229437
w3_xgboost_l1_catboost_mae_lgbm_l2_0.5_0.0_0.5,w3_xgboost_l1_catboost_mae_lgbm_l2_0.5_0.0_0.5,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.5, ""catboost_mae"": 0.0, ""lgbm_l2"": 0.5}",1.03,0.6168263165100711,0.8711416335241665,0.36251099949597565,0.1288583664758335,,,-0.003899658389928895
w3_xgboost_l1_catboost_mae_lgbm_l2_0.5_0.1_0.4,w3_xgboost_l1_catboost_mae_lgbm_l2_0.5_0.1_0.4,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.5, ""catboost_mae"": 0.1, ""lgbm_l2"": 0.4}",1.03,0.6178769969938007,0.8714863248748977,0.3642676691127038,0.12851367512510223,,,-0.0028489779061993126
w3_xgboost_l1_catboost_mae_lgbm_l2_0.5_0.2_0.3,w3_xgboost_l1_catboost_mae_lgbm_l2_0.5_0.2_0.3,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.5, ""catboost_mae"": 0.2, ""lgbm_l2"": 0.3}",1.03,0.6185389823120535,0.8716264038379551,0.365451560786152,0.12837359616204488,,,-0.0021869925879465235
w3_xgboost_l1_catboost_mae_lgbm_l2_0.5_0.3_0.2,w3_xgboost_l1_catboost_mae_lgbm_l2_0.5_0.3_0.2,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.5, ""catboost_mae"": 0.3, ""lgbm_l2"": 0.2}",1.03,0.6184281214765203,0.871587281477519,0.3652689614755216,0.12841271852248107,,,-0.0022978534234797676
w3_xgboost_l1_catboost_mae_lgbm_l2_0.5_0.4_0.1,w3_xgboost_l1_catboost_mae_lgbm_l2_0.5_0.4_0.1,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.5, ""catboost_mae"": 0.4, ""lgbm_l2"": 0.1}",1.03,0.6189226716075638,0.8713782263186819,0.36646711689644573,0.1286217736813181,,,-0.0018033032924362757
w3_xgboost_l1_catboost_mae_lgbm_l2_0.5_0.5_0.0,w3_xgboost_l1_catboost_mae_lgbm_l2_0.5_0.5_0.0,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.5, ""catboost_mae"": 0.5, ""lgbm_l2"": 0.0}",1.03,0.618190215685129,0.8709856982476134,0.36539473312264464,0.12901430175238665,,,-0.002535759214871036
w3_xgboost_l1_catboost_mae_lgbm_l2_0.6_0.0_0.4,w3_xgboost_l1_catboost_mae_lgbm_l2_0.6_0.0_0.4,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.6, ""catboost_mae"": 0.0, ""lgbm_l2"": 0.4}",1.03,0.6182082800540014,0.8712324664693701,0.36518409363863263,0.12876753353062984,,,-0.0025176948459986193
w3_xgboost_l1_catboost_mae_lgbm_l2_0.6_0.1_0.3,w3_xgboost_l1_catboost_mae_lgbm_l2_0.6_0.1_0.3,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.6, ""catboost_mae"": 0.1, ""lgbm_l2"": 0.3}",1.03,0.6182725649149823,0.8714754851430812,0.36506964468688335,0.12852451485691888,,,-0.0024534099850177515
w3_xgboost_l1_catboost_mae_lgbm_l2_0.6_0.2_0.2,w3_xgboost_l1_catboost_mae_lgbm_l2_0.6_0.2_0.2,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.6, ""catboost_mae"": 0.2, ""lgbm_l2"": 0.2}",1.03,0.6187452323962406,0.8715199860841614,0.3659704787083198,0.12848001391583866,,,-0.0019807425037594584
w3_xgboost_l1_catboost_mae_lgbm_l2_0.6_0.3_0.1,w3_xgboost_l1_catboost_mae_lgbm_l2_0.6_0.3_0.1,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.6, ""catboost_mae"": 0.3, ""lgbm_l2"": 0.1}",1.03,0.6186446763599815,0.8713908003540684,0.36589855236589486,0.12860919964593162,,,-0.0020812985400184836
w3_xgboost_l1_catboost_mae_lgbm_l2_0.6_0.4_0.0,w3_xgboost_l1_catboost_mae_lgbm_l2_0.6_0.4_0.0,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.6, ""catboost_mae"": 0.4, ""lgbm_l2"": 0.0}",1.0275,0.6189922215079271,0.8710398305692478,0.36694461244660626,0.12896016943075217,,,-0.0017337533920729342
w3_xgboost_l1_catboost_mae_lgbm_l2_0.7_0.0_0.3,w3_xgboost_l1_catboost_mae_lgbm_l2_0.7_0.0_0.3,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.7, ""catboost_mae"": 0.0, ""lgbm_l2"": 0.3}",1.03,0.6182393946055351,0.8711938352555673,0.3652849539555029,0.12880616474443268,,,-0.002486580294464913
w3_xgboost_l1_catboost_mae_lgbm_l2_0.7_0.1_0.2,w3_xgboost_l1_catboost_mae_lgbm_l2_0.7_0.1_0.2,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.7, ""catboost_mae"": 0.1, ""lgbm_l2"": 0.2}",1.03,0.6183467235562712,0.8713325606016884,0.36536088651085397,0.1286674393983116,,,-0.00237925134372885
w3_xgboost_l1_catboost_mae_lgbm_l2_0.7_0.2_0.1,w3_xgboost_l1_catboost_mae_lgbm_l2_0.7_0.2_0.1,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.7, ""catboost_mae"": 0.2, ""lgbm_l2"": 0.1}",1.03,0.6188856091451941,0.8712896149859369,0.3664816033044513,0.12871038501406304,,,-0.0018403657548059504
w3_xgboost_l1_catboost_mae_lgbm_l2_0.7_0.3_0.0,w3_xgboost_l1_catboost_mae_lgbm_l2_0.7_0.3_0.0,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.7, ""catboost_mae"": 0.3, ""lgbm_l2"": 0.0}",1.03,0.6181392563179317,0.871072487192304,0.36520602544355935,0.12892751280769602,,,-0.0025867185820683813
w3_xgboost_l1_catboost_mae_lgbm_l2_0.8_0.0_0.2,w3_xgboost_l1_catboost_mae_lgbm_l2_0.8_0.0_0.2,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.8, ""catboost_mae"": 0.0, ""lgbm_l2"": 0.2}",1.03,0.6184107017320143,0.8710131242543893,0.3658082792096393,0.1289868757456107,,,-0.002315273167985743
w3_xgboost_l1_catboost_mae_lgbm_l2_0.8_0.1_0.1,w3_xgboost_l1_catboost_mae_lgbm_l2_0.8_0.1_0.1,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.8, ""catboost_mae"": 0.1, ""lgbm_l2"": 0.1}",1.03,0.6187321737606544,0.8710637756050885,0.3664005719162202,0.1289362243949115,,,-0.0019938011393456634
w3_xgboost_l1_catboost_mae_lgbm_l2_0.8_0.2_-0.0,w3_xgboost_l1_catboost_mae_lgbm_l2_0.8_0.2_-0.0,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.8, ""catboost_mae"": 0.2, ""lgbm_l2"": -0.0}",1.03,0.6181043591446741,0.8709308489211312,0.3652778693682171,0.12906915107886882,,,-0.0026216157553259345
w3_xgboost_l1_catboost_mae_lgbm_l2_0.9_0.0_0.1,w3_xgboost_l1_catboost_mae_lgbm_l2_0.9_0.0_0.1,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.9, ""catboost_mae"": 0.0, ""lgbm_l2"": 0.1}",1.03,0.6180132364758479,0.8707062015924123,0.3653202713592836,0.1292937984075877,,,-0.0027127384241520947
w3_xgboost_l1_catboost_mae_lgbm_l2_0.9_0.1_-0.0,w3_xgboost_l1_catboost_mae_lgbm_l2_0.9_0.1_-0.0,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.9, ""catboost_mae"": 0.1, ""lgbm_l2"": -0.0}",1.03,0.61761603687355,0.8706647666264272,0.3645673071206728,0.1293352333735728,,,-0.0031099380264499876
w3_xgboost_l1_catboost_mae_lgbm_l2_1.0_0.0_0.0,w3_xgboost_l1_catboost_mae_lgbm_l2_1.0_0.0_0.0,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 1.0, ""catboost_mae"": 0.0, ""lgbm_l2"": 0.0}",1.0275,0.6176402913337409,0.8702091405323495,0.3650714421351322,0.12979085946765045,,,-0.0030856835662591564
w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_0.0_1.0,w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_0.0_1.0,xgboost_l1+hist_gbdt_l2+lgbm_l2,"{""xgboost_l1"": 0.0, ""hist_gbdt_l2"": 0.0, ""lgbm_l2"": 1.0}",1.03,0.6108833543165592,0.868659238819103,0.3531074698140153,0.13134076118089705,,,-0.009842620583440875
w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_0.1_0.9,w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_0.1_0.9,xgboost_l1+hist_gbdt_l2+lgbm_l2,"{""xgboost_l1"": 0.0, ""hist_gbdt_l2"": 0.1, ""lgbm_l2"": 0.9}",1.03,0.6113391503767379,0.8689375269535504,0.35374077379992536,0.13106247304644958,,,-0.009386824523262116
w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_0.2_0.8,w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_0.2_0.8,xgboost_l1+hist_gbdt_l2+lgbm_l2,"{""xgboost_l1"": 0.0, ""hist_gbdt_l2"": 0.2, ""lgbm_l2"": 0.8}",1.03,0.6117055077314727,0.8691646312249809,0.35424638423796456,0.13083536877501914,,,-0.009020467168527335
w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_0.3_0.7,w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_0.3_0.7,xgboost_l1+hist_gbdt_l2+lgbm_l2,"{""xgboost_l1"": 0.0, ""hist_gbdt_l2"": 0.3, ""lgbm_l2"": 0.7}",1.03,0.6119097430635213,0.8693379086776527,0.3544815774493899,0.1306620913223473,,,-0.008816231836478727
w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_0.4_0.6,w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_0.4_0.6,xgboost_l1+hist_gbdt_l2+lgbm_l2,"{""xgboost_l1"": 0.0, ""hist_gbdt_l2"": 0.4, ""lgbm_l2"": 0.6}",1.03,0.6122432786818855,0.8694589693714293,0.35502758799234185,0.1305410306285707,,,-0.008482696218114483
w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_0.5_0.5,w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_0.5_0.5,xgboost_l1+hist_gbdt_l2+lgbm_l2,"{""xgboost_l1"": 0.0, ""hist_gbdt_l2"": 0.5, ""lgbm_l2"": 0.5}",1.03,0.6130681465526584,0.8695300588980136,0.3566062342073031,0.13046994110198637,,,-0.007657828347341633
w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_0.6_0.4,w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_0.6_0.4,xgboost_l1+hist_gbdt_l2+lgbm_l2,"{""xgboost_l1"": 0.0, ""hist_gbdt_l2"": 0.6, ""lgbm_l2"": 0.4}",1.03,0.6130079791796046,0.869552283495183,0.35646367486402625,0.13044771650481704,,,-0.007717995720395443
w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_0.7_0.3,w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_0.7_0.3,xgboost_l1+hist_gbdt_l2+lgbm_l2,"{""xgboost_l1"": 0.0, ""hist_gbdt_l2"": 0.7, ""lgbm_l2"": 0.3}",1.03,0.6133352073190801,0.869528698165046,0.3571417164731141,0.130471301834954,,,-0.007390767580919944
w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_0.8_0.2,w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_0.8_0.2,xgboost_l1+hist_gbdt_l2+lgbm_l2,"{""xgboost_l1"": 0.0, ""hist_gbdt_l2"": 0.8, ""lgbm_l2"": 0.2}",1.03,0.6129579633636495,0.8694550193819992,0.3564609073452997,0.1305449806180008,,,-0.007768011536350539
w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_0.9_0.1,w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_0.9_0.1,xgboost_l1+hist_gbdt_l2+lgbm_l2,"{""xgboost_l1"": 0.0, ""hist_gbdt_l2"": 0.9, ""lgbm_l2"": 0.1}",1.03,0.6127816921388473,0.8693298484274491,0.35623353585024536,0.1306701515725509,,,-0.007944282761152777
w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_1.0_0.0,w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.0_1.0_0.0,xgboost_l1+hist_gbdt_l2+lgbm_l2,"{""xgboost_l1"": 0.0, ""hist_gbdt_l2"": 1.0, ""lgbm_l2"": 0.0}",1.03,0.6134423527290497,0.869157233541025,0.35772747191707427,0.13084276645897494,,,-0.007283622170950355
w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.1_0.0_0.9,w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.1_0.0_0.9,xgboost_l1+hist_gbdt_l2+lgbm_l2,"{""xgboost_l1"": 0.1, ""hist_gbdt_l2"": 0.0, ""lgbm_l2"": 0.9}",1.03,0.6123732345464893,0.8694154013089646,0.355331067784014,0.13058459869103542,,,-0.008352740353510746
w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.1_0.1_0.8,w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.1_0.1_0.8,xgboost_l1+hist_gbdt_l2+lgbm_l2,"{""xgboost_l1"": 0.1, ""hist_gbdt_l2"": 0.1, ""lgbm_l2"": 0.8}",1.03,0.6126999237768835,0.8696662164371665,0.3557336311166006,0.13033378356283357,,,-0.008026051123116495
w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.1_0.2_0.7,w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.1_0.2_0.7,xgboost_l1+hist_gbdt_l2+lgbm_l2,"{""xgboost_l1"": 0.1, ""hist_gbdt_l2"": 0.2, ""lgbm_l2"": 0.7}",1.03,0.6127714345179562,0.8698709594069786,0.3556719096289338,0.13012904059302144,,,-0.007954540382043795
w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.1_0.3_0.6,w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.1_0.3_0.6,xgboost_l1+hist_gbdt_l2+lgbm_l2,"{""xgboost_l1"": 0.1, ""hist_gbdt_l2"": 0.3, ""lgbm_l2"": 0.6}",1.03,0.6131395570692718,0.8700227993135091,0.35625631482503445,0.12997720068649088,,,-0.00758641783072822
w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.1_0.4_0.5,w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.1_0.4_0.5,xgboost_l1+hist_gbdt_l2+lgbm_l2,"{""xgboost_l1"": 0.1, ""hist_gbdt_l2"": 0.4, ""lgbm_l2"": 0.5}",1.03,0.6138639336710072,0.8701234281011411,0.35760443924087343,0.12987657189885896,,,-0.00686204122899281
w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.1_0.5_0.4,w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.1_0.5_0.4,xgboost_l1+hist_gbdt_l2+lgbm_l2,"{""xgboost_l1"": 0.1, ""hist_gbdt_l2"": 0.5, ""lgbm_l2"": 0.4}",1.03,0.6143649407212002,0.8701778992532889,0.3585519821891114,0.12982210074671102,,,-0.0063610341787998514
w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.1_0.6_0.3,w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.1_0.6_0.3,xgboost_l1+hist_gbdt_l2+lgbm_l2,"{""xgboost_l1"": 0.1, ""hist_gbdt_l2"": 0.6, ""lgbm_l2"": 0.3}",1.03,0.6142979136245612,0.8701803852684953,0.3584154419806271,0.12981961473150472,,,-0.006428061275438823
w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.1_0.7_0.2,w3_xgboost_l1_hist_gbdt_l2_lgbm_l2_0.1_0.7_0.2,xgboost_l1+hist_gbdt_l2+lgbm_l2,"{""xgboost_l1"": 0.1, ""hist_gbdt_l2"": 0.7, ""lgbm_l2"": 0.2}",1.03,0.6138893535414535,0.8701337894744731,0.3576449176084339,0.12986621052552694,,,-0.0068366213585465685
