target,data_available_kst_dtm,rows,mean_signed_error,mean_abs_error,mean_actual_ratio,mean_ldaps_speed,mean_source_disagreement,pass_to_fail,fail_to_pass,net_ficr_pass,abs_cycle_bias
kpx_group_1,2024-02-23 13:00:00,24,0.07537043155885535,0.07537043155885535,0.0,6.3598783250515725,2.9091185664043535,0,0,0,0.07537043155885535
kpx_group_1,2024-02-24 13:00:00,24,0.007459078093860655,0.007459078093860655,0.0,2.46779294863931,0.46623933250657507,0,0,0,0.007459078093860655
kpx_group_1,2024-02-25 13:00:00,24,0.01776881090390484,0.01776881090390484,0.0,3.962844089132721,-0.14384614979853552,0,0,0,0.01776881090390484
kpx_group_1,2024-02-26 13:00:00,24,0.034693101445330506,0.034693101445330506,0.0,4.776892794647283,0.802358687326934,0,0,0,0.034693101445330506
kpx_group_1,2024-02-27 13:00:00,24,0.05049036524319672,0.05049036524319672,0.0,3.440692808666613,-0.25074860307499874,0,0,0,0.05049036524319672
kpx_group_1,2024-02-28 13:00:00,24,0.10219822991545045,0.10219822991545045,0.036046298225308644,4.070406854960034,0.8582464097412297,0,0,0,0.10219822991545045
kpx_group_1,2024-02-29 13:00:00,24,0.18087459012226667,0.19288416049462145,0.43891666859567896,13.591314938236927,-3.1665501063721795,1,0,-1,0.18087459012226667
kpx_group_1,2024-03-01 13:00:00,24,0.10443357672058805,0.12232480037304384,0.6375060918209877,16.195861053790352,-2.269774414660004,0,0,0,0.10443357672058805
kpx_group_1,2024-03-02 13:00:00,24,-0.07757916192640053,0.11065335846829895,0.7555214409722222,14.396806215702968,-3.3925886017578226,2,1,-1,0.07757916192640053
kpx_group_1,2024-03-03 13:00:00,24,-0.04686816194341146,0.09152192511618708,0.2935038985339506,7.200052184284093,-0.3181251690470686,0,1,1,0.04686816194341146
kpx_group_1,2024-03-04 13:00:00,24,-0.02064756657925012,0.044500863861137295,0.10406554783950617,5.74005981360201,-0.18923675161039707,0,0,0,0.02064756657925012
kpx_group_1,2024-03-05 13:00:00,24,0.03443675135414311,0.03443675135414311,0.01713036072530864,5.760160389124434,-0.6042476407249012,0,0,0,0.03443675135414311
kpx_group_1,2024-03-06 13:00:00,24,0.11777958580295282,0.11777958580295282,0.10573952160493827,7.084218697336983,-0.3351627730099182,0,0,0,0.11777958580295282
kpx_group_1,2024-03-07 13:00:00,24,0.03763174453767447,0.10786218583310016,0.48419773533950616,9.495887693854959,-5.811507543302873,1,1,0,0.03763174453767447
kpx_group_1,2024-03-08 13:00:00,24,0.002941412529278087,0.06824016752121104,0.10772039158950618,4.768034371002635,0.9927372630708328,0,0,0,0.002941412529278087
kpx_group_1,2024-03-09 13:00:00,24,0.03148421519958316,0.09263011325145669,0.38205725887345676,7.340959682402599,-0.4886378567994136,3,0,-3,0.03148421519958316
kpx_group_1,2024-03-10 13:00:00,24,0.05903195436448163,0.15933830319655462,0.5819021682098765,10.05732939477021,-0.45055980625085956,2,1,-1,0.05903195436448163
kpx_group_1,2024-03-11 13:00:00,24,0.002228334921309838,0.08520754216365582,0.15425694058641976,5.2706875463299445,-1.611442270065539,0,0,0,0.002228334921309838
kpx_group_1,2024-03-12 13:00:00,24,0.06929036581185562,0.10669197160602735,0.5539467611882717,11.229504831669855,-3.656835939583921,0,1,1,0.06929036581185562
kpx_group_1,2024-03-13 13:00:00,24,0.048503392870907776,0.0778556243216407,0.5992278260030864,9.833771472455377,-4.511429013813318,0,0,0,0.048503392870907776
kpx_group_1,2024-03-14 13:00:00,24,-0.04492618994383491,0.09950764404445593,0.8740668827160495,10.827585619988605,-8.015936308815634,1,0,-1,0.04492618994383491
kpx_group_1,2024-03-15 13:00:00,24,0.0033983994480885527,0.05934238113912186,0.20718250192901233,5.8264052911945035,-1.343813179988591,0,0,0,0.0033983994480885527
kpx_group_1,2024-03-16 13:00:00,24,0.051074346189822796,0.09648232653644995,0.5055688348765431,14.143380985083821,-2.0038550736904104,0,0,0,0.051074346189822796
kpx_group_1,2024-03-17 13:00:00,24,0.06780985071367986,0.10754952621408502,0.16628167631172838,6.598965761376198,-1.576194895954125,0,0,0,0.06780985071367986
kpx_group_1,2024-03-18 13:00:00,24,0.046126464426856646,0.09018130301853917,0.6983272415123457,15.18152692622263,-4.567914202049349,1,1,0,0.046126464426856646
kpx_group_1,2024-03-19 13:00:00,24,-0.03142336723858128,0.09321496727993328,0.2994744135802469,7.587334526638049,-1.042972911046997,3,3,0,0.03142336723858128
kpx_group_1,2024-03-20 13:00:00,24,0.0663063176810713,0.08097202235337478,0.1167319714506173,6.3577548636054715,-2.4794189515310276,0,0,0,0.0663063176810713
kpx_group_1,2024-03-21 13:00:00,24,0.06362233887279789,0.14351524796895876,0.28697539544753087,10.929433902665496,0.4926610560000069,3,0,-3,0.06362233887279789
kpx_group_1,2024-03-22 13:00:00,24,0.01254515580852192,0.1000979170748571,0.32090131944444444,10.469079675196605,2.1846397437946936,0,0,0,0.01254515580852192
kpx_group_1,2024-03-23 13:00:00,24,-0.005263658979836589,0.10115044828334145,0.15838608603395063,6.403461873069433,1.8563488485790114,1,1,0,0.005263658979836589
kpx_group_1,2024-03-24 13:00:00,24,-0.14760988500483568,0.16987538271093336,0.29132772955246916,7.775396857789001,2.8560337326478407,0,0,0,0.14760988500483568
kpx_group_1,2024-03-25 13:00:00,24,-0.08311334838732132,0.09904499082137352,0.2305623746141975,7.178185898225496,-0.7553537615169149,0,2,2,0.08311334838732132
kpx_group_1,2024-03-26 13:00:00,24,0.038164961713834995,0.05764338398824387,0.14538486689814814,5.582297520573207,2.379334449119255,0,0,0,0.038164961713834995
kpx_group_1,2024-03-27 13:00:00,24,0.11632565997513107,0.15247162718232385,0.37086951967592596,10.668711556375477,-0.8618470352263969,0,0,0,0.11632565997513107
