model_id,month,score,one_minus_nmae,ficr,avg_nmae,eligible_hours
ngboost_normal_260_lr03__alpha,9,0.6084102542668371,0.884528745430567,0.3322917631031072,0.11547125456943295,837
ngboost_normal_260_lr03__alpha,10,0.5979176725445021,0.8726071785188474,0.3232281665701569,0.12739282148115263,895
ngboost_normal_260_lr03__alpha,11,0.5770894388192467,0.8624362692045645,0.29174260843392885,0.13756373079543552,963
ngboost_normal_260_lr03__alpha,12,0.6460503855853827,0.883060471858964,0.40904029931180164,0.11693952814103607,2038
ngboost_normal__alpha,1,0.5860461646167645,0.848802880951594,0.32328944828193507,0.15119711904840608,1492
ngboost_normal__alpha,2,0.588331265276759,0.8598204647239921,0.31684206582952595,0.14017953527600793,772
ngboost_normal__alpha,3,0.5955407375252633,0.8559232755874507,0.33515819946307585,0.14407672441254926,1587
ngboost_normal__alpha,4,0.5904259723747225,0.8743483570051537,0.30650358774429143,0.1256516429948463,1166
ngboost_normal__alpha,5,0.6082790615578794,0.8715594024645061,0.3449987206512526,0.12844059753549386,1545
ngboost_normal__alpha,6,0.6013882634769112,0.8761554843287878,0.32662104262503466,0.12384451567121225,970
ngboost_normal__alpha,7,0.6040073625873994,0.8614595774759926,0.34655514769880624,0.13854042252400747,1577
ngboost_normal__alpha,8,0.6124748537816278,0.8683958603592001,0.3565538472040555,0.1316041396407999,689
ngboost_normal__alpha,9,0.5878651102396987,0.880029846367881,0.29570037411151634,0.119970153632119,837
ngboost_normal__alpha,10,0.5886022413546929,0.8683862145177157,0.30881826819166996,0.13161378548228433,895
ngboost_normal__alpha,11,0.551371620935052,0.8496365709518745,0.2531066709182294,0.1503634290481255,963
ngboost_normal__alpha,12,0.6487502914205422,0.8817515585120395,0.4157490243290449,0.11824844148796054,2038
nystroem_ridge__alpha,1,0.4304464377330296,0.7444137820015928,0.11647909346446635,0.25558621799840725,1492
nystroem_ridge__alpha,2,0.41575647500053675,0.7281227349622301,0.10339021503884337,0.2718772650377699,772
nystroem_ridge__alpha,3,0.46170095592506855,0.7784597916574671,0.14494212019266994,0.22154020834253285,1587
nystroem_ridge__alpha,4,0.5455085650663432,0.8487831225640874,0.2422340075685988,0.15121687743591267,1166
nystroem_ridge__alpha,5,0.45897881991160605,0.7810147383196084,0.13694290150360364,0.21898526168039154,1545
nystroem_ridge__alpha,6,0.5477025310068259,0.8468145646911712,0.24859049732248042,0.1531854353088288,970
nystroem_ridge__alpha,7,0.3790492299108055,0.6914263703932049,0.06667208942840602,0.3085736296067952,1577
nystroem_ridge__alpha,8,0.5137091803012588,0.8285965239234994,0.19882183667901812,0.1714034760765006,689
nystroem_ridge__alpha,9,0.6475088686419805,0.8979150484390855,0.39710268884487565,0.10208495156091442,837
nystroem_ridge__alpha,10,0.5074538099546281,0.8197234249307058,0.1951841949785503,0.18027657506929418,895
nystroem_ridge__alpha,11,0.3959005422296533,0.7098416587261049,0.08195942573320168,0.2901583412738951,963
nystroem_ridge__alpha,12,0.4168682663999568,0.7467516984077902,0.08698483439212329,0.25324830159220973,2038
pycaret_compare__alpha,1,0.5911933514957849,0.8498618918634655,0.33252481112810434,0.15013810813653447,1492
pycaret_compare__alpha,2,0.570500391052577,0.8559663947597071,0.2850343873454469,0.14403360524029285,772
pycaret_compare__alpha,3,0.6152677877277503,0.8639962234060019,0.36653935204949856,0.1360037765939981,1587
pycaret_compare__alpha,4,0.6246028674083324,0.8887313384066932,0.36047439640997164,0.1112686615933068,1166
pycaret_compare__alpha,5,0.6170665759520564,0.8789375570986383,0.3551955948054745,0.12106244290136166,1545
pycaret_compare__alpha,6,0.6040839033427772,0.8780396178095168,0.3301281888760376,0.12196038219048318,970
pycaret_compare__alpha,7,0.5999167951724272,0.8586290132197663,0.34120457712508817,0.1413709867802337,1577
pycaret_compare__alpha,8,0.6232273950528779,0.8766566453002185,0.36979814480553747,0.12334335469978153,689
pycaret_compare__alpha,9,0.6269208199758618,0.8954442228279215,0.35839741712380224,0.10455577717207849,837
pycaret_compare__alpha,10,0.5922190745749286,0.8748653257574138,0.30957282339244335,0.12513467424258617,895
pycaret_compare__alpha,11,0.5721025624662848,0.8608493296744022,0.28335579525816723,0.13915067032559778,963
pycaret_compare__alpha,12,0.6402327917543296,0.8799399515026868,0.40052563200597247,0.12006004849731318,2038
radius_neighbors__alpha,1,0.2184066971908301,0.4368133943816602,0.0,0.5631866056183398,1492
radius_neighbors__alpha,2,0.20835002149709814,0.4167000429941963,0.0,0.5832999570058037,772
radius_neighbors__alpha,3,0.2548538097242897,0.5097076194485795,0.0,0.4902923805514205,1587
radius_neighbors__alpha,4,0.31726350899496825,0.6345270179899365,0.0,0.36547298201006345,1166
radius_neighbors__alpha,5,0.25575017186464877,0.5115003437292975,0.0,0.4884996562707025,1545
radius_neighbors__alpha,6,0.31810609281543245,0.6362121856308649,0.0,0.36378781436913515,970
radius_neighbors__alpha,7,0.19285455866769863,0.38570911733539726,0.0,0.6142908826646027,1577
radius_neighbors__alpha,8,0.30052411583665906,0.6010482316733181,0.0,0.39895176832668183,689
radius_neighbors__alpha,9,0.3610253026479047,0.7220506052958094,0.0,0.27794939470419056,837
radius_neighbors__alpha,10,0.31716923053522755,0.6247894752795866,0.00954898579086854,0.37521052472041344,895
radius_neighbors__alpha,11,0.21667748862418185,0.4333549772483637,0.0,0.5666450227516363,963
radius_neighbors__alpha,12,0.18684177767839621,0.3731208591417623,0.0005626962150301299,0.6268791408582377,2038
random_forest_wide__alpha,1,0.6005163189101289,0.8489754399411241,0.35205719787913364,0.15102456005887588,1492
random_forest_wide__alpha,2,0.5796139363679503,0.8546675918659373,0.3045602808699633,0.1453324081340627,772
random_forest_wide__alpha,3,0.6171168909487225,0.8630733478339288,0.37116043406351623,0.13692665216607128,1587
random_forest_wide__alpha,4,0.609777525889894,0.8822151986530322,0.33733985312675574,0.11778480134696778,1166
random_forest_wide__alpha,5,0.6159393625158107,0.8740069889761555,0.35787173605546596,0.1259930110238445,1545
random_forest_wide__alpha,6,0.6081887156557926,0.8757549576909216,0.3406224736206636,0.12424504230907835,970
random_forest_wide__alpha,7,0.5978752038401192,0.8571813584914683,0.33856904918877007,0.14281864150853174,1577
random_forest_wide__alpha,8,0.6093626605795022,0.8749499446848297,0.3437753764741746,0.12505005531517033,689
random_forest_wide__alpha,9,0.6332501469784474,0.8914599415761884,0.3750403523807064,0.1085400584238117,837
random_forest_wide__alpha,10,0.5865354615502059,0.8707834325968586,0.302287490503553,0.12921656740314139,895
random_forest_wide__alpha,11,0.5825384584714993,0.8588638691024779,0.3062130478405208,0.14113613089752206,963
random_forest_wide__alpha,12,0.619436491297173,0.8766030240941421,0.362269958500204,0.12339697590585785,2038
rf_leaf5_sqrt__alpha,1,0.5863258566564555,0.8500719416682356,0.32257977164467555,0.1499280583317644,1492
rf_leaf5_sqrt__alpha,2,0.5680685175139428,0.8578328716170013,0.27830416341088443,0.14216712838299875,772
rf_leaf5_sqrt__alpha,3,0.6073969511597492,0.8639022514110498,0.3508916509084487,0.1360977485889502,1587
rf_leaf5_sqrt__alpha,4,0.6147823141461867,0.8861032363440613,0.34346139194831204,0.11389676365593876,1166
rf_leaf5_sqrt__alpha,5,0.6089990105916908,0.8742435161088752,0.3437545050745064,0.1257564838911248,1545
rf_leaf5_sqrt__alpha,6,0.6080939866160825,0.8795391035137952,0.33664886971836977,0.12046089648620485,970
rf_leaf5_sqrt__alpha,7,0.5975903881012713,0.8583803650274557,0.3368004111750869,0.14161963497254426,1577
rf_leaf5_sqrt__alpha,8,0.6016024448850794,0.8739457716600254,0.3292591181101335,0.1260542283399746,689
rf_leaf5_sqrt__alpha,9,0.6186158932716717,0.8949937643488193,0.34223802219452404,0.10500623565118067,837
rf_leaf5_sqrt__alpha,10,0.5934738080694804,0.8764119513346634,0.31053566480429723,0.12358804866533657,895
rf_leaf5_sqrt__alpha,11,0.5594962873845392,0.8592591943453153,0.2597333804237631,0.14074080565468475,963
rf_leaf5_sqrt__alpha,12,0.6340297473021662,0.8847523327221182,0.3833071618822143,0.11524766727788183,2038
sgd_huber__alpha,1,0.2404852607167073,0.47733224473074765,0.0036382767026669903,0.5226677552692524,1492
sgd_huber__alpha,2,0.22620415709225508,0.45204286119335035,0.0003654529911598034,0.5479571388066496,772
sgd_huber__alpha,3,0.2762450069550547,0.5510987449585958,0.0013912689515136302,0.4489012550414042,1587
sgd_huber__alpha,4,0.3259620244966823,0.6514077125640623,0.0005163364293023754,0.3485922874359377,1166
sgd_huber__alpha,5,0.2718875580713849,0.5431042336683429,0.0006708824744269055,0.456895766331657,1545
sgd_huber__alpha,6,0.331935879363505,0.6632282480084031,0.0006435107186068683,0.33677175199159687,970
sgd_huber__alpha,7,0.2184142989855341,0.4362095323451073,0.0006190656259609193,0.5637904676548927,1577
sgd_huber__alpha,8,0.3108278948647578,0.6216557897295156,0.0,0.3783442102704844,689
sgd_huber__alpha,9,0.3648486824193439,0.7296973648386877,0.0,0.27030263516131225,837
sgd_huber__alpha,10,0.31902499866043127,0.6373394747633858,0.0007105225574767279,0.3626605252366142,895
sgd_huber__alpha,11,0.2402538820444475,0.4801775312569313,0.0003302328319637107,0.5198224687430687,963
sgd_huber__alpha,12,0.21242263827541163,0.42484527655082327,0.0,0.5751547234491767,2038
svr_rbf_sampled__alpha,1,0.36494725770425906,0.6644696716891074,0.06542484371941074,0.3355303283108926,1492
svr_rbf_sampled__alpha,2,0.35340455681828725,0.640102490110118,0.06670662352645652,0.359897509889882,772
svr_rbf_sampled__alpha,3,0.42013224750307115,0.7252744220250007,0.11499007298114165,0.2747255779749993,1587
svr_rbf_sampled__alpha,4,0.4969154170232569,0.8130449408322916,0.18078589321422225,0.1869550591677084,1166
svr_rbf_sampled__alpha,5,0.4019445580157535,0.7118729956355172,0.09201612039598979,0.28812700436448285,1545
svr_rbf_sampled__alpha,6,0.4991386154716611,0.8128854818324823,0.1853917491108399,0.1871145181675177,970
svr_rbf_sampled__alpha,7,0.3163800455596969,0.6011764640427371,0.03158362707665672,0.3988235359572629,1577
svr_rbf_sampled__alpha,8,0.4471510554888076,0.7714525227359607,0.12284958824165464,0.22854747726403932,689
svr_rbf_sampled__alpha,9,0.5878555369081075,0.8797157308716634,0.29599534294455165,0.1202842691283366,837
svr_rbf_sampled__alpha,10,0.47469200096152514,0.7862344505242048,0.1631495513988455,0.2137655494757952,895
svr_rbf_sampled__alpha,11,0.3519329945244993,0.6432916632929211,0.06057432575607747,0.3567083367070789,963
svr_rbf_sampled__alpha,12,0.33378371433586257,0.6310282780431704,0.03653915062855478,0.36897172195682965,2038
tabm_torch__alpha,1,0.5790670942467924,0.8411575106929449,0.3169766778006398,0.15884248930705516,1492
tabm_torch__alpha,2,0.517430522706595,0.7954056940749598,0.23945535133823026,0.20459430592504027,772
tabm_torch__alpha,3,0.5676589253718387,0.8435751314444551,0.29174271929922235,0.1564248685555449,1587
tabm_torch__alpha,4,0.5364221378651162,0.8549614041065856,0.2178828716236467,0.14503859589341433,1166
tabm_torch__alpha,5,0.5539071675366358,0.8481991923366692,0.25961514273660247,0.15180080766333084,1545
tabm_torch__alpha,6,0.5939198761405821,0.8732137382109657,0.3146260140701984,0.12678626178903427,970
tabm_torch__alpha,7,0.5191092281764388,0.8155303720828101,0.22268808427006745,0.18446962791718988,1577
tabm_torch__alpha,8,0.5067537381654876,0.8173163289254742,0.19619114740550106,0.18268367107452574,689
tabm_torch__alpha,9,0.5133279706752335,0.8483981421084874,0.17825779924197951,0.15160185789151262,837
tabm_torch__alpha,10,0.5097775802390232,0.817591699892549,0.20196346058549733,0.182408300107451,895
tabm_torch__alpha,11,0.5456741497268148,0.8462452534201458,0.24510304603348385,0.15375474657985422,963
tabm_torch__alpha,12,0.6299332317313728,0.8761265030471066,0.383739960415639,0.12387349695289339,2038
xgboost_pseudohuber__alpha,1,0.21782845591123,0.43565691182246,0.0,0.56434308817754,1492
xgboost_pseudohuber__alpha,2,0.20853723651945483,0.41707447303890965,0.0,0.5829255269610903,772
xgboost_pseudohuber__alpha,3,0.25504102474664647,0.5100820494932929,0.0,0.4899179505067071,1587
xgboost_pseudohuber__alpha,4,0.317450724017325,0.63490144803465,0.0,0.36509855196535007,1166
xgboost_pseudohuber__alpha,5,0.2559373868870055,0.511874773774011,0.0,0.48812522622598903,1545
xgboost_pseudohuber__alpha,6,0.3182933078377891,0.6365866156755782,0.0,0.3634133843244218,970
xgboost_pseudohuber__alpha,7,0.19304177369005537,0.38608354738011075,0.0,0.6139164526198893,1577
xgboost_pseudohuber__alpha,8,0.3006697537436772,0.6013395074873544,0.0,0.39866049251264557,689
xgboost_pseudohuber__alpha,9,0.3611838993002735,0.722367798600547,0.0,0.27763220139945294,837
xgboost_pseudohuber__alpha,10,0.3091807117746387,0.6183614235492774,0.0,0.38163857645072263,895
xgboost_pseudohuber__alpha,11,0.21688255243655968,0.43376510487311937,0.0,0.5662348951268806,963
xgboost_pseudohuber__alpha,12,0.18656509492088874,0.3731301898417775,0.0,0.6268698101582225,2038
xgboost_squarederror__alpha,1,0.6140370155467835,0.8527769831447664,0.37529704794880064,0.14722301685523365,1492
xgboost_squarederror__alpha,2,0.5847444540379431,0.858159334583358,0.31132957349252816,0.141840665416642,772
xgboost_squarederror__alpha,3,0.5992812378690842,0.8588922281244481,0.3396702476137203,0.1411077718755519,1587
xgboost_squarederror__alpha,4,0.6226455802320809,0.8829414586816653,0.3623497017824966,0.11705854131833467,1166
xgboost_squarederror__alpha,5,0.6238103616965279,0.8761969974728873,0.37142372592016865,0.1238030025271127,1545
xgboost_squarederror__alpha,6,0.5976732869624803,0.8753892718813688,0.3199573020435919,0.12461072811863112,970
xgboost_squarederror__alpha,7,0.6020885256962327,0.8569711445079066,0.34720590688455893,0.14302885549209343,1577
xgboost_squarederror__alpha,8,0.5939603450303489,0.8675576607762384,0.3203630292844593,0.13244233922376156,689
xgboost_squarederror__alpha,9,0.6405455280677175,0.8929230896766357,0.3881679664587993,0.10707691032336426,837
xgboost_squarederror__alpha,10,0.6192518929595079,0.8799048775811347,0.35859890833788105,0.12009512241886532,895
xgboost_squarederror__alpha,11,0.592926124932632,0.8643924983659883,0.3214597514992757,0.13560750163401164,963
xgboost_squarederror__alpha,12,0.637153939454314,0.8781059290681874,0.3962019498404406,0.1218940709318126,2038
current_best_anchor__alpha,1,0.6275680794715908,0.855210535479677,0.3999256234635047,0.14478946452032304,1492
current_best_anchor__alpha,2,0.6084291487242092,0.8633043402783056,0.3535539571701127,0.1366956597216944,772
current_best_anchor__alpha,3,0.6250481307874666,0.8635026351187505,0.3865936264561826,0.13649736488124953,1587
current_best_anchor__alpha,4,0.6246879087909865,0.8862862161473133,0.36308960143465957,0.11371378385268667,1166
current_best_anchor__alpha,5,0.6267858876428877,0.8756843492949804,0.37788742599079495,0.12431565070501954,1545
current_best_anchor__alpha,6,0.6089955150626539,0.8757856778362629,0.3422053522890449,0.12421432216373708,970
current_best_anchor__alpha,7,0.6122690175614838,0.865301428875154,0.3592366062478136,0.13469857112484598,1577
current_best_anchor__alpha,8,0.610663848034162,0.8683888052783933,0.35293889078993046,0.13161119472160662,689
current_best_anchor__alpha,9,0.6298264026998982,0.8923007887902374,0.367352016609559,0.10769921120976257,837
current_best_anchor__alpha,10,0.6127465173553864,0.8781896443931168,0.3473033903176561,0.12181035560688325,895
current_best_anchor__alpha,11,0.6012469332924494,0.8671708212870421,0.33532304529785667,0.13282917871295785,963
current_best_anchor__alpha,12,0.666611513933419,0.8864508917263499,0.44677213614048816,0.11354910827365006,2038
w3_catboost_quantile_0575_depth6_catboost_quantile_060_depth6_lgbm_l1_baseline_0.70_0.20_0.10,1,0.6359262526648829,0.8555650536616124,0.41628745166815334,0.1444349463383876,1492
w3_catboost_quantile_0575_depth6_catboost_quantile_060_depth6_lgbm_l1_baseline_0.70_0.20_0.10,2,0.6241560437008555,0.8626736130107314,0.3856384743909797,0.13732638698926855,772
w3_catboost_quantile_0575_depth6_catboost_quantile_060_depth6_lgbm_l1_baseline_0.70_0.20_0.10,3,0.6233409379571344,0.8592732375432489,0.38740863837101996,0.14072676245675106,1587
w3_catboost_quantile_0575_depth6_catboost_quantile_060_depth6_lgbm_l1_baseline_0.70_0.20_0.10,4,0.6286790735475503,0.8854996534091871,0.37185849368591345,0.11450034659081287,1166
w3_catboost_quantile_0575_depth6_catboost_quantile_060_depth6_lgbm_l1_baseline_0.70_0.20_0.10,5,0.6339178989947134,0.8746619298578998,0.3931738681315271,0.12533807014210022,1545
w3_catboost_quantile_0575_depth6_catboost_quantile_060_depth6_lgbm_l1_baseline_0.70_0.20_0.10,6,0.6038740233136989,0.8723860686441518,0.335361977983246,0.12761393135584823,970
w3_catboost_quantile_0575_depth6_catboost_quantile_060_depth6_lgbm_l1_baseline_0.70_0.20_0.10,7,0.6115787200446097,0.8665451454247187,0.3566122946645005,0.1334548545752813,1577
w3_catboost_quantile_0575_depth6_catboost_quantile_060_depth6_lgbm_l1_baseline_0.70_0.20_0.10,8,0.6054531509051465,0.8660225226952285,0.34488377911506446,0.1339774773047715,689
w3_catboost_quantile_0575_depth6_catboost_quantile_060_depth6_lgbm_l1_baseline_0.70_0.20_0.10,9,0.6410260319489018,0.8933681619809339,0.38868390191686975,0.10663183801906606,837
w3_catboost_quantile_0575_depth6_catboost_quantile_060_depth6_lgbm_l1_baseline_0.70_0.20_0.10,10,0.6236190107881912,0.8786907854466939,0.3685472361296885,0.12130921455330616,895
w3_catboost_quantile_0575_depth6_catboost_quantile_060_depth6_lgbm_l1_baseline_0.70_0.20_0.10,11,0.6226308481140369,0.8694766945273859,0.3757850017006879,0.13052330547261412,963
w3_catboost_quantile_0575_depth6_catboost_quantile_060_depth6_lgbm_l1_baseline_0.70_0.20_0.10,12,0.6696289090372908,0.8840085916653633,0.4552492264092183,0.11599140833463673,2038
w3_catboost_quantile_060_depth6_catboost_quantile_055_depth8_lgbm_l1_baseline_0.80_0.10_0.10,1,0.6357534466088394,0.8545146396266092,0.4169922535910695,0.14548536037339083,1492
w3_catboost_quantile_060_depth6_catboost_quantile_055_depth8_lgbm_l1_baseline_0.80_0.10_0.10,2,0.619798671474116,0.8634270578641,0.37617028508413214,0.13657294213590002,772
w3_catboost_quantile_060_depth6_catboost_quantile_055_depth8_lgbm_l1_baseline_0.80_0.10_0.10,3,0.6184692876736604,0.8594367737325478,0.37750180161477287,0.14056322626745224,1587
w3_catboost_quantile_060_depth6_catboost_quantile_055_depth8_lgbm_l1_baseline_0.80_0.10_0.10,4,0.6309463283938563,0.8855984945406027,0.3762941622471099,0.1144015054593973,1166
w3_catboost_quantile_060_depth6_catboost_quantile_055_depth8_lgbm_l1_baseline_0.80_0.10_0.10,5,0.6295729036821238,0.8741375202083096,0.38500828715593793,0.12586247979169038,1545
w3_catboost_quantile_060_depth6_catboost_quantile_055_depth8_lgbm_l1_baseline_0.80_0.10_0.10,6,0.6006697490956097,0.8705171859393778,0.33082231225184155,0.12948281406062223,970
w3_catboost_quantile_060_depth6_catboost_quantile_055_depth8_lgbm_l1_baseline_0.80_0.10_0.10,7,0.6130987371981584,0.8660064134646209,0.360191060931696,0.13399358653537904,1577
w3_catboost_quantile_060_depth6_catboost_quantile_055_depth8_lgbm_l1_baseline_0.80_0.10_0.10,8,0.6092949286157909,0.8673566320035432,0.35123322522803874,0.1326433679964568,689
w3_catboost_quantile_060_depth6_catboost_quantile_055_depth8_lgbm_l1_baseline_0.80_0.10_0.10,9,0.6422006012372976,0.8928550345392375,0.39154616793535757,0.10714496546076248,837
w3_catboost_quantile_060_depth6_catboost_quantile_055_depth8_lgbm_l1_baseline_0.80_0.10_0.10,10,0.6147979855958406,0.8789602248587454,0.3506357463329359,0.12103977514125469,895
w3_catboost_quantile_060_depth6_catboost_quantile_055_depth8_lgbm_l1_baseline_0.80_0.10_0.10,11,0.629274201202427,0.8726445199488554,0.38590388245599866,0.12735548005114458,963
w3_catboost_quantile_060_depth6_catboost_quantile_055_depth8_lgbm_l1_baseline_0.80_0.10_0.10,12,0.6727828695073269,0.8838207797616952,0.4617449592529587,0.1161792202383048,2038
family3_catboost_quantile_060_depth6_lgbm_l1_seed777_extra_trees_wide_0.70_0.15_0.15,1,0.6334198214142517,0.8554782147962506,0.4113614280322527,0.14452178520374934,1492
family3_catboost_quantile_060_depth6_lgbm_l1_seed777_extra_trees_wide_0.70_0.15_0.15,2,0.6185598188425407,0.8641170419735517,0.3730025957115299,0.13588295802644834,772
family3_catboost_quantile_060_depth6_lgbm_l1_seed777_extra_trees_wide_0.70_0.15_0.15,3,0.6208119438100492,0.8608361214977547,0.38078776612234383,0.13916387850224535,1587
family3_catboost_quantile_060_depth6_lgbm_l1_seed777_extra_trees_wide_0.70_0.15_0.15,4,0.6332675590580346,0.8874437127395499,0.37909140537651914,0.11255628726045012,1166
family3_catboost_quantile_060_depth6_lgbm_l1_seed777_extra_trees_wide_0.70_0.15_0.15,5,0.6311266282739829,0.876074175891618,0.3861790806563479,0.123925824108382,1545
family3_catboost_quantile_060_depth6_lgbm_l1_seed777_extra_trees_wide_0.70_0.15_0.15,6,0.6023667336849463,0.8724664357587922,0.33226703161110044,0.12753356424120774,970
family3_catboost_quantile_060_depth6_lgbm_l1_seed777_extra_trees_wide_0.70_0.15_0.15,7,0.6096457741733269,0.8665383207265905,0.3527532276200633,0.13346167927340946,1577
family3_catboost_quantile_060_depth6_lgbm_l1_seed777_extra_trees_wide_0.70_0.15_0.15,8,0.6137772221785952,0.8697169757400496,0.3578374686171409,0.1302830242599504,689
family3_catboost_quantile_060_depth6_lgbm_l1_seed777_extra_trees_wide_0.70_0.15_0.15,9,0.6443898507881811,0.8948036582344375,0.39397604334192476,0.10519634176556247,837
family3_catboost_quantile_060_depth6_lgbm_l1_seed777_extra_trees_wide_0.70_0.15_0.15,10,0.6164107837502606,0.8797633407198505,0.3530582267806708,0.12023665928014948,895
family3_catboost_quantile_060_depth6_lgbm_l1_seed777_extra_trees_wide_0.70_0.15_0.15,11,0.6259329142547109,0.87227482741423,0.3795910010951917,0.12772517258576996,963
family3_catboost_quantile_060_depth6_lgbm_l1_seed777_extra_trees_wide_0.70_0.15_0.15,12,0.6730748672402973,0.8851430062112098,0.46100672826938477,0.11485699378879026,2038
w3_catboost_quantile_060_depth6_hist_gbdt_quantile_055_lgbm_l1_baseline_0.80_0.10_0.10,1,0.6373265597772916,0.854900008167965,0.41975311138661814,0.14509999183203504,1492
w3_catboost_quantile_060_depth6_hist_gbdt_quantile_055_lgbm_l1_baseline_0.80_0.10_0.10,2,0.6212237479181051,0.8639438282268144,0.37850366760939586,0.13605617177318566,772
w3_catboost_quantile_060_depth6_hist_gbdt_quantile_055_lgbm_l1_baseline_0.80_0.10_0.10,3,0.6174418265094136,0.8595524554659364,0.37533119755289074,0.14044754453406366,1587
w3_catboost_quantile_060_depth6_hist_gbdt_quantile_055_lgbm_l1_baseline_0.80_0.10_0.10,4,0.6323641862875937,0.8862497816609634,0.3784785909142241,0.11375021833903666,1166
w3_catboost_quantile_060_depth6_hist_gbdt_quantile_055_lgbm_l1_baseline_0.80_0.10_0.10,5,0.631034498954487,0.874455913635155,0.3876130842738192,0.12554408636484507,1545
w3_catboost_quantile_060_depth6_hist_gbdt_quantile_055_lgbm_l1_baseline_0.80_0.10_0.10,6,0.5995012176826635,0.8703059247523748,0.3286965106129523,0.12969407524762516,970
w3_catboost_quantile_060_depth6_hist_gbdt_quantile_055_lgbm_l1_baseline_0.80_0.10_0.10,7,0.6098571936443948,0.8654536172810944,0.35426077000769535,0.1345463827189056,1577
w3_catboost_quantile_060_depth6_hist_gbdt_quantile_055_lgbm_l1_baseline_0.80_0.10_0.10,8,0.6063882876855105,0.8676572143880467,0.34511936098297413,0.13234278561195334,689
w3_catboost_quantile_060_depth6_hist_gbdt_quantile_055_lgbm_l1_baseline_0.80_0.10_0.10,9,0.6444873690685001,0.8932558202654697,0.3957189178715305,0.10674417973453028,837
w3_catboost_quantile_060_depth6_hist_gbdt_quantile_055_lgbm_l1_baseline_0.80_0.10_0.10,10,0.618051648412293,0.8795549999695962,0.35654829685498984,0.12044500003040381,895
w3_catboost_quantile_060_depth6_hist_gbdt_quantile_055_lgbm_l1_baseline_0.80_0.10_0.10,11,0.6306682522383189,0.873263315728391,0.3880731887482469,0.12673668427160897,963
w3_catboost_quantile_060_depth6_hist_gbdt_quantile_055_lgbm_l1_baseline_0.80_0.10_0.10,12,0.6701605308999973,0.8833142498094964,0.45700681199049814,0.1166857501905036,2038
family3_catboost_quantile_060_depth6_lgbm_l1_baseline_extra_trees_bootstrap_leaf3_0.65_0.20_0.15,1,0.6332659639301108,0.8557579594082766,0.4107739684519451,0.14424204059172344,1492
family3_catboost_quantile_060_depth6_lgbm_l1_baseline_extra_trees_bootstrap_leaf3_0.65_0.20_0.15,2,0.615304540940283,0.8647940947628553,0.3658149871177106,0.13520590523714468,772
family3_catboost_quantile_060_depth6_lgbm_l1_baseline_extra_trees_bootstrap_leaf3_0.65_0.20_0.15,3,0.6206579540673547,0.8617607860254055,0.37955512210930387,0.13823921397459443,1587
family3_catboost_quantile_060_depth6_lgbm_l1_baseline_extra_trees_bootstrap_leaf3_0.65_0.20_0.15,4,0.6341495809745146,0.8877157739887371,0.380583387960292,0.11228422601126292,1166
family3_catboost_quantile_060_depth6_lgbm_l1_baseline_extra_trees_bootstrap_leaf3_0.65_0.20_0.15,5,0.6318207189493381,0.876135792358062,0.38750564554061423,0.12386420764193794,1545
family3_catboost_quantile_060_depth6_lgbm_l1_baseline_extra_trees_bootstrap_leaf3_0.65_0.20_0.15,6,0.6030151066580627,0.8728087044068705,0.3332215089092547,0.12719129559312947,970
family3_catboost_quantile_060_depth6_lgbm_l1_baseline_extra_trees_bootstrap_leaf3_0.65_0.20_0.15,7,0.6114043155638923,0.8667105113503243,0.35609811977746036,0.13328948864967569,1577
family3_catboost_quantile_060_depth6_lgbm_l1_baseline_extra_trees_bootstrap_leaf3_0.65_0.20_0.15,8,0.61376050102781,0.8695343557505272,0.3579866463050927,0.13046564424947282,689
family3_catboost_quantile_060_depth6_lgbm_l1_baseline_extra_trees_bootstrap_leaf3_0.65_0.20_0.15,9,0.6450160287333155,0.8947227492619548,0.3953093082046763,0.10527725073804518,837
family3_catboost_quantile_060_depth6_lgbm_l1_baseline_extra_trees_bootstrap_leaf3_0.65_0.20_0.15,10,0.6182176482948414,0.879115044679731,0.35732025190995187,0.12088495532026895,895
family3_catboost_quantile_060_depth6_lgbm_l1_baseline_extra_trees_bootstrap_leaf3_0.65_0.20_0.15,11,0.6236221945703257,0.8724306794452817,0.3748137096953698,0.12756932055471823,963
family3_catboost_quantile_060_depth6_lgbm_l1_baseline_extra_trees_bootstrap_leaf3_0.65_0.20_0.15,12,0.672283589538831,0.8857744128601126,0.45879276621754944,0.11422558713988736,2038
w3_catboost_quantile_060_depth6_catboost_quantile_055_depth8_lgbm_l1_baseline_0.70_0.20_0.10,1,0.6356768703035318,0.8545538811524875,0.4167998594545761,0.14544611884751252,1492
w3_catboost_quantile_060_depth6_catboost_quantile_055_depth8_lgbm_l1_baseline_0.70_0.20_0.10,2,0.6197335148962199,0.8635596321779766,0.37590739761446307,0.1364403678220234,772
w3_catboost_quantile_060_depth6_catboost_quantile_055_depth8_lgbm_l1_baseline_0.70_0.20_0.10,3,0.6193058421170468,0.8597321692304289,0.3788795150036646,0.14026783076957106,1587
w3_catboost_quantile_060_depth6_catboost_quantile_055_depth8_lgbm_l1_baseline_0.70_0.20_0.10,4,0.6327304837999052,0.885448996215129,0.3800119713846813,0.11455100378487106,1166
